,league_id,team_name,team_id,opponent_name,opponent_id,team_power,opponent_power,team_date,opponent_date,team_time,opponent_time,team_round,opponent_round,team_day,opponent_day,team_venue,opponent_venue,team_result,opponent_result,team_gf,opponent_gf,team_ga,opponent_ga,team_opponent,opponent_opponent,team_goals,opponent_goals,team_shots,opponent_shots,team_shots_on_target,opponent_shots_on_target,team_shots_on_target_percentage,opponent_shots_on_target_percentage,team_goals_per_shot,opponent_goals_per_shot,team_goals_per_shot_on_target,opponent_goals_per_shot_on_target,team_distance_covered,opponent_distance_covered,team_free_kicks,opponent_free_kicks,team_penalties,opponent_penalties,team_penalty_attempts,opponent_penalty_attempts,team_expected_goals,opponent_expected_goals,team_non-penalty_expected_goals,opponent_non-penalty_expected_goals,team_expected_goals_per_shot,opponent_expected_goals_per_shot,team_goals_minus_expected_goals,opponent_goals_minus_expected_goals,team_non-penalty_goals_minus_expected_goals,opponent_non-penalty_goals_minus_expected_goals,team_match_report,opponent_match_report,team_finishing,opponent_finishing
61,13,Arsenal,1,Leicester City,95,79,78,2023-02-25,2023-02-25,15:00,15:00,Matchweek 25,Matchweek 25,Sat,Sat,Away,Home,W,L,1,0,0,1,Leicester City,Leicester City,1,0,10,1,2,0,20.0,0.0,0.1,0.0,0.5,,19.4,29.4,1,0,0,0,0,0,0.7,0.0,0.7,0.0,0.07,0.02,0.3,0.0,0.3,0.0,Match Report,Match Report,78,77
62,13,Arsenal,1,Everton,7,79,77,2023-03-01,2023-03-01,19:45,19:45,Matchweek 7,Matchweek 7,Wed,Wed,Home,Away,W,L,4,0,0,4,Everton,Everton,4,0,15,8,5,5,33.3,62.5,0.27,0.0,0.8,0.0,12.9,14.9,0,0,0,0,0,0,2.6,1.2,2.6,1.2,0.18,0.15,1.4,-1.2,1.4,-1.2,Match Report,Match Report,78,77
63,13,Arsenal,1,Bournemouth,1943,79,74,2023-03-04,2023-03-04,15:00,15:00,Matchweek 26,Matchweek 26,Sat,Sat,Home,Away,W,L,3,2,2,3,Bournemouth,Bournemouth,3,2,31,4,9,4,29.0,100.0,0.1,0.5,0.33,0.5,18.1,8.1,2,0,0,0,0,0,2.1,1.3,2.1,1.3,0.07,0.33,0.9,0.7,0.9,0.7,Match Report,Match Report,78,70
64,13,Arsenal,1,Fulham,144,79,76,2023-03-12,2023-03-12,14:00,14:00,Matchweek 27,Matchweek 27,Sun,Sun,Away,Home,W,L,3,0,0,3,Fulham,Fulham,3,0,15,12,7,2,46.7,16.7,0.2,0.0,0.43,0.0,15.2,17.4,1,0,0,0,0,0,2.3,0.8,2.3,0.8,0.16,0.07,0.7,-0.8,0.7,-0.8,Match Report,Match Report,78,76
65,13,Arsenal,1,Crystal Palace,1799,79,76,2023-03-19,2023-03-19,14:00,14:00,Matchweek 28,Matchweek 28,Sun,Sun,Home,Away,W,L,4,1,1,4,Crystal Palace,Crystal Palace,4,1,15,9,5,5,33.3,55.6,0.27,0.11,0.8,0.2,16.4,14.6,0,1,0,0,0,0,1.6,0.8,1.6,0.8,0.1,0.09,2.4,0.2,2.4,0.2,Match Report,Match Report,78,70
66,13,Arsenal,1,Leeds United,8,79,76,2023-04-01,2023-04-01,15:00,15:00,Matchweek 29,Matchweek 29,Sat,Sat,Home,Away,W,L,4,1,1,4,Leeds United,Leeds United,4,1,12,7,4,5,33.3,71.4,0.25,0.14,0.75,0.2,13.9,14.3,0,0,1,0,1,0,3.8,0.7,3.0,0.7,0.25,0.1,0.2,0.3,0.0,0.3,Match Report,Match Report,78,73
67,13,Arsenal,1,Liverpool,9,79,84,2023-04-09,2023-04-09,16:30,16:30,Matchweek 30,Matchweek 30,Sun,Sun,Away,Home,D,D,2,2,2,2,Liverpool,Liverpool,2,2,9,20,5,6,55.6,30.0,0.22,0.1,0.4,0.33,15.7,14.0,0,0,0,0,0,1,1.4,3.9,1.4,3.1,0.16,0.16,0.6,-1.9,0.6,-1.1,Match Report,Match Report,78,79
68,13,Arsenal,1,West Ham,19,79,79,2023-04-16,2023-04-16,14:00,14:00,Matchweek 31,Matchweek 31,Sun,Sun,Away,Home,D,D,2,2,2,2,West Ham,West Ham,2,2,10,15,5,2,50.0,13.3,0.2,0.07,0.4,0.5,13.9,14.8,0,1,0,1,1,1,2.7,1.8,2.0,1.0,0.2,0.07,-0.7,0.2,0.0,0.0,Match Report,Match Report,78,77
69,13,Arsenal,1,Southampton,17,79,75,2023-04-21,2023-04-21,20:00,20:00,Matchweek 32,Matchweek 32,Fri,Fri,Home,Away,D,D,3,3,3,3,Southampton,Southampton,3,3,25,8,5,6,20.0,75.0,0.12,0.38,0.6,0.5,15.3,12.4,0,0,0,0,0,0,2.5,1.3,2.5,1.3,0.1,0.17,0.5,1.7,0.5,1.7,Match Report,Match Report,78,70
70,13,Arsenal,1,Manchester City,10,79,85,2023-04-26,2023-04-26,20:00,20:00,Matchweek 33,Matchweek 33,Wed,Wed,Away,Home,L,W,1,4,4,1,Manchester City,Manchester City,1,4,8,14,2,9,25.0,64.3,0.13,0.29,0.5,0.44,18.0,15.9,1,0,0,0,0,0,0.5,2.5,0.5,2.5,0.06,0.18,0.5,1.5,0.5,1.5,Match Report,Match Report,78,82
71,13,Arsenal,1,Chelsea,5,79,84,2023-05-02,2023-05-02,20:00,20:00,Matchweek 34,Matchweek 34,Tue,Tue,Home,Away,W,L,3,1,1,3,Chelsea,Chelsea,3,1,16,7,9,4,56.3,57.1,0.19,0.14,0.33,0.25,13.0,17.2,0,0,0,0,0,0,1.7,0.8,1.7,0.8,0.11,0.11,1.3,0.2,1.3,0.2,Match Report,Match Report,78,73
72,13,Arsenal,1,Newcastle Utd,13,79,78,2023-05-07,2023-05-07,16:30,16:30,Matchweek 35,Matchweek 35,Sun,Sun,Away,Home,W,L,2,0,0,2,Newcastle Utd,Newcastle Utd,1,0,10,12,6,5,60.0,41.7,0.1,0.0,0.17,0.0,16.6,14.8,0,0,0,0,0,0,1.3,1.3,1.3,1.3,0.13,0.11,-0.3,-1.3,-0.3,-1.3,Match Report,Match Report,78,76
73,13,Arsenal,1,Brighton,1808,79,75,2023-05-14,2023-05-14,16:30,16:30,Matchweek 36,Matchweek 36,Sun,Sun,Home,Away,L,W,0,3,3,0,Brighton,Brighton,0,3,14,12,2,6,14.3,50.0,0.0,0.25,0.0,0.5,16.4,18.3,0,0,0,0,0,0,0.9,1.7,0.9,1.7,0.07,0.14,-0.9,1.3,-0.9,1.3,Match Report,Match Report,78,70
74,13,Arsenal,1,Nott'ham Forest,14,79,76,2023-05-20,2023-05-20,17:30,17:30,Matchweek 37,Matchweek 37,Sat,Sat,Away,Home,L,W,0,1,1,0,Nott'ham Forest,Nott'ham Forest,0,1,11,6,3,2,27.3,33.3,0.0,0.17,0.0,0.5,16.4,13.5,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.06,0.09,-0.6,0.4,-0.6,0.4,Match Report,Match Report,78,73
75,13,Arsenal,1,Wolves,110,79,78,2023-05-28,2023-05-28,16:30,16:30,Matchweek 38,Matchweek 38,Sun,Sun,Home,Away,W,L,5,0,0,5,Wolves,Wolves,5,0,14,6,8,0,57.1,0.0,0.36,0.0,0.63,,13.7,14.7,1,1,0,0,0,0,2.8,0.5,2.8,0.5,0.2,0.08,2.2,-0.5,2.2,-0.5,Match Report,Match Report,78,73
76,13,Manchester United,11,Brighton,1808,82,75,2022-08-07,2022-08-07,14:00,14:00,Matchweek 1,Matchweek 1,Sun,Sun,Home,Away,L,W,1,2,2,1,Brighton,Brighton,0,2,17,15,5,4,29.4,26.7,0.0,0.13,0.0,0.5,15.5,17.4,0,0,0,0,0,0,1.4,1.5,1.4,1.5,0.08,0.1,-1.4,0.5,-1.4,0.5,Match Report,Match Report,81,70
77,13,Manchester United,11,Brentford,1925,82,74,2022-08-13,2022-08-13,17:30,17:30,Matchweek 2,Matchweek 2,Sat,Sat,Away,Home,L,W,0,4,4,0,Brentford,Brentford,0,4,15,13,4,7,26.7,53.8,0.0,0.31,0.0,0.57,19.6,18.6,0,1,0,0,0,0,0.9,1.6,0.9,1.6,0.06,0.12,-0.9,2.4,-0.9,2.4,Match Report,Match Report,81,67
78,13,Manchester United,11,Liverpool,9,82,84,2022-08-22,2022-08-22,20:00,20:00,Matchweek 3,Matchweek 3,Mon,Mon,Home,Away,W,L,2,1,1,2,Liverpool,Liverpool,2,1,13,17,5,5,38.5,29.4,0.15,0.06,0.4,0.2,19.5,14.4,2,0,0,0,0,0,1.8,1.3,1.8,1.3,0.14,0.08,0.2,-0.3,0.2,-0.3,Match Report,Match Report,81,79
79,13,Manchester United,11,Southampton,17,82,75,2022-08-27,2022-08-27,12:30,12:30,Matchweek 4,Matchweek 4,Sat,Sat,Away,Home,W,L,1,0,0,1,Southampton,Southampton,1,0,11,17,4,4,36.4,23.5,0.09,0.0,0.25,0.0,15.5,13.8,1,0,0,0,0,0,1.1,1.4,1.1,1.4,0.15,0.09,-0.1,-1.4,-0.1,-1.4,Match Report,Match Report,81,70
80,13,Manchester United,11,Leicester City,95,82,78,2022-09-01,2022-09-01,20:00,20:00,Matchweek 5,Matchweek 5,Thu,Thu,Away,Home,W,L,1,0,0,1,Leicester City,Leicester City,1,0,9,10,2,2,22.2,20.0,0.11,0.0,0.5,0.0,16.8,23.5,0,2,0,0,0,0,1.5,0.7,1.5,0.7,0.17,0.07,-0.5,-0.7,-0.5,-0.7,Match Report,Match Report,81,77
81,13,Manchester United,11,Arsenal,1,82,79,2022-09-04,2022-09-04,16:30,16:30,Matchweek 6,Matchweek 6,Sun,Sun,Home,Away,W,L,3,1,1,3,Arsenal,Arsenal,3,1,10,16,6,3,60.0,18.8,0.3,0.06,0.5,0.33,15.5,18.6,0,1,0,0,0,0,1.5,1.3,1.5,1.3,0.16,0.08,1.5,-0.3,1.5,-0.3,Match Report,Match Report,81,78
82,13,Manchester United,11,Manchester City,10,82,85,2022-10-02,2022-10-02,14:00,14:00,Matchweek 9,Matchweek 9,Sun,Sun,Away,Home,L,W,3,6,6,3,Manchester City,Manchester City,3,6,11,22,7,9,63.6,40.9,0.18,0.27,0.29,0.67,22.2,14.2,0,1,1,0,1,0,1.7,3.2,0.9,3.2,0.08,0.15,1.3,2.8,1.1,2.8,Match Report,Match Report,81,82
83,13,Manchester United,11,Everton,7,82,77,2022-10-09,2022-10-09,19:00,19:00,Matchweek 10,Matchweek 10,Sun,Sun,Away,Home,W,L,2,1,1,2,Everton,Everton,2,1,12,11,4,2,33.3,18.2,0.17,0.09,0.5,0.5,18.8,17.4,0,0,0,0,0,0,1.4,0.6,1.4,0.6,0.12,0.06,0.6,0.4,0.6,0.4,Match Report,Match Report,81,77
84,13,Manchester United,11,Newcastle Utd,13,82,78,2022-10-16,2022-10-16,14:00,14:00,Matchweek 11,Matchweek 11,Sun,Sun,Home,Away,D,D,0,0,0,0,Newcastle Utd,Newcastle Utd,0,0,15,9,2,2,13.3,22.2,0.0,0.0,0.0,0.0,19.4,14.7,1,1,0,0,0,0,0.8,0.8,0.8,0.8,0.05,0.1,-0.8,-0.8,-0.8,-0.8,Match Report,Match Report,81,76
85,13,Manchester United,11,Tottenham,18,82,81,2022-10-19,2022-10-19,20:15,20:15,Matchweek 12,Matchweek 12,Wed,Wed,Home,Away,W,L,2,0,0,2,Tottenham,Tottenham,2,0,28,9,10,2,35.7,22.2,0.07,0.0,0.2,0.0,21.4,14.9,1,0,0,0,0,0,1.5,0.6,1.5,0.6,0.06,0.07,0.5,-0.6,0.5,-0.6,Match Report,Match Report,81,75
86,13,Manchester United,11,Chelsea,5,82,84,2022-10-22,2022-10-22,17:30,17:30,Matchweek 13,Matchweek 13,Sat,Sat,Away,Home,D,D,1,1,1,1,Chelsea,Chelsea,1,1,13,5,6,1,46.2,20.0,0.08,0.0,0.17,0.0,22.1,19.7,1,0,0,1,0,1,0.8,1.1,0.8,0.3,0.06,0.06,0.2,-0.1,0.2,-0.3,Match Report,Match Report,81,73
87,13,Manchester United,11,West Ham,19,82,79,2022-10-30,2022-10-30,16:15,16:15,Matchweek 14,Matchweek 14,Sun,Sun,Home,Away,W,L,1,0,0,1,West Ham,West Ham,1,0,16,13,3,4,18.8,30.8,0.06,0.0,0.33,0.0,18.1,22.3,0,0,0,0,0,0,1.2,1.1,1.2,1.1,0.08,0.08,-0.2,-1.1,-0.2,-1.1,Match Report,Match Report,81,77
88,13,Manchester United,11,Aston Villa,2,82,79,2022-11-06,2022-11-06,14:00,14:00,Matchweek 15,Matchweek 15,Sun,Sun,Away,Home,L,W,1,3,3,1,Aston Villa,Aston Villa,0,3,8,6,3,4,37.5,66.7,0.0,0.5,0.0,0.75,19.7,22.7,1,1,0,0,0,0,0.5,0.6,0.5,0.6,0.06,0.11,-0.5,2.4,-0.5,2.4,Match Report,Match Report,81,72
89,13,Manchester United,11,Fulham,144,82,76,2022-11-13,2022-11-13,16:30,16:30,Matchweek 16,Matchweek 16,Sun,Sun,Away,Home,W,L,2,1,1,2,Fulham,Fulham,2,1,14,14,9,7,64.3,50.0,0.14,0.07,0.22,0.14,17.7,14.0,0,0,0,0,0,0,2.5,1.4,2.5,1.4,0.19,0.1,-0.5,-0.4,-0.5,-0.4,Match Report,Match Report,81,76
90,13,Manchester United,11,Nott'ham Forest,14,82,76,2022-12-27,2022-12-27,20:00,20:00,Matchweek 17,Matchweek 17,Tue,Tue,Home,Away,W,L,3,0,0,3,Nott'ham Forest,Nott'ham Forest,3,0,17,8,8,3,47.1,37.5,0.18,0.0,0.38,0.0,15.9,15.2,0,0,0,0,0,0,2.4,0.7,2.4,0.7,0.15,0.09,0.6,-0.7,0.6,-0.7,Match Report,Match Report,81,73
91,13,Manchester United,11,Wolves,110,82,78,2022-12-31,2022-12-31,12:30,12:30,Matchweek 18,Matchweek 18,Sat,Sat,Away,Home,W,L,1,0,0,1,Wolves,Wolves,1,0,16,10,6,3,37.5,30.0,0.06,0.0,0.17,0.0,14.9,17.3,1,2,0,0,0,0,2.0,0.7,2.0,0.7,0.12,0.07,-1.0,-0.7,-1.0,-0.7,Match Report,Match Report,81,73
92,13,Manchester United,11,Bournemouth,1943,82,74,2023-01-03,2023-01-03,20:00,20:00,Matchweek 19,Matchweek 19,Tue,Tue,Home,Away,W,L,3,0,0,3,Bournemouth,Bournemouth,3,0,18,7,6,4,33.3,57.1,0.17,0.0,0.5,0.0,16.7,15.7,2,1,0,0,0,0,2.2,0.6,2.2,0.6,0.13,0.08,0.8,-0.6,0.8,-0.6,Match Report,Match Report,81,70
93,13,Manchester United,11,Manchester City,10,82,85,2023-01-14,2023-01-14,12:30,12:30,Matchweek 20,Matchweek 20,Sat,Sat,Home,Away,W,L,2,1,1,2,Manchester City,Manchester City,2,1,8,5,3,1,37.5,20.0,0.25,0.2,0.67,1.0,14.8,19.2,0,0,0,0,0,0,1.7,0.6,1.7,0.6,0.21,0.13,0.3,0.4,0.3,0.4,Match Report,Match Report,81,82
94,13,Manchester United,11,Crystal Palace,1799,82,76,2023-01-18,2023-01-18,20:00,20:00,Matchweek 7,Matchweek 7,Wed,Wed,Away,Home,D,D,1,1,1,1,Crystal Palace,Crystal Palace,1,1,15,10,4,5,26.7,50.0,0.07,0.1,0.25,0.2,19.5,18.2,1,2,0,0,0,0,2.1,0.5,2.1,0.5,0.14,0.05,-1.1,0.5,-1.1,0.5,Match Report,Match Report,81,70
95,13,Manchester United,11,Arsenal,1,82,79,2023-01-22,2023-01-22,16:30,16:30,Matchweek 21,Matchweek 21,Sun,Sun,Away,Home,L,W,2,3,3,2,Arsenal,Arsenal,2,3,6,25,4,5,66.7,20.0,0.33,0.12,0.5,0.6,18.2,14.2,0,0,0,0,0,0,0.4,3.1,0.4,3.1,0.06,0.13,1.6,-0.1,1.6,-0.1,Match Report,Match Report,81,78
96,13,Manchester United,11,Crystal Palace,1799,82,76,2023-02-04,2023-02-04,15:00,15:00,Matchweek 22,Matchweek 22,Sat,Sat,Home,Away,W,L,2,1,1,2,Crystal Palace,Crystal Palace,2,1,13,10,4,3,30.8,30.0,0.08,0.1,0.25,0.33,16.4,12.8,0,0,1,0,1,0,2.0,1.3,1.2,1.3,0.1,0.14,0.0,-0.3,-0.2,-0.3,Match Report,Match Report,81,70
97,13,Manchester United,11,Leeds United,8,82,76,2023-02-08,2023-02-08,20:00,20:00,Matchweek 8,Matchweek 8,Wed,Wed,Home,Away,D,D,2,2,2,2,Leeds United,Leeds United,2,1,24,8,6,2,25.0,25.0,0.08,0.13,0.33,0.5,16.7,18.4,0,1,0,0,0,0,2.0,0.6,2.0,0.6,0.09,0.08,0.0,0.4,0.0,0.4,Match Report,Match Report,81,73
98,13,Manchester United,11,Leeds United,8,82,76,2023-02-12,2023-02-12,14:00,14:00,Matchweek 23,Matchweek 23,Sun,Sun,Away,Home,W,L,2,0,0,2,Leeds United,Leeds United,2,0,11,16,5,6,45.5,37.5,0.18,0.0,0.4,0.0,16.4,11.6,0,0,0,0,0,0,1.1,1.8,1.1,1.8,0.1,0.11,0.9,-1.8,0.9,-1.8,Match Report,Match Report,81,73
99,13,Manchester United,11,Leicester City,95,82,78,2023-02-19,2023-02-19,14:00,14:00,Matchweek 24,Matchweek 24,Sun,Sun,Home,Away,W,L,3,0,0,3,Leicester City,Leicester City,3,0,26,19,8,3,30.8,15.8,0.12,0.0,0.38,0.0,15.5,19.0,1,1,0,0,0,0,4.4,1.6,4.4,1.6,0.17,0.09,-1.4,-1.6,-1.4,-1.6,Match Report,Match Report,81,77
100,13,Manchester United,11,Liverpool,9,82,84,2023-03-05,2023-03-05,16:30,16:30,Matchweek 26,Matchweek 26,Sun,Sun,Away,Home,L,W,0,7,7,0,Liverpool,Liverpool,0,7,8,18,4,8,50.0,44.4,0.0,0.39,0.0,0.88,15.4,12.7,0,0,0,0,0,0,0.8,2.8,0.8,2.8,0.1,0.15,-0.8,4.2,-0.8,4.2,Match Report,Match Report,81,79
101,13,Manchester United,11,Southampton,17,82,75,2023-03-12,2023-03-12,14:00,14:00,Matchweek 27,Matchweek 27,Sun,Sun,Home,Away,D,D,0,0,0,0,Southampton,Southampton,0,0,10,17,4,4,40.0,23.5,0.0,0.0,0.0,0.0,15.4,21.2,0,2,0,0,0,0,0.8,1.0,0.8,1.0,0.09,0.07,-0.8,-1.0,-0.8,-1.0,Match Report,Match Report,81,70
102,13,Manchester United,11,Newcastle Utd,13,82,78,2023-04-02,2023-04-02,16:30,16:30,Matchweek 29,Matchweek 29,Sun,Sun,Away,Home,L,W,0,2,2,0,Newcastle Utd,Newcastle Utd,0,2,6,22,1,6,16.7,27.3,0.0,0.09,0.0,0.33,14.2,13.2,0,0,0,0,0,0,0.4,3.7,0.4,3.7,0.07,0.17,-0.4,-1.7,-0.4,-1.7,Match Report,Match Report,81,76
103,13,Manchester United,11,Brentford,1925,82,74,2023-04-05,2023-04-05,20:00,20:00,Matchweek 25,Matchweek 25,Wed,Wed,Home,Away,W,L,1,0,0,1,Brentford,Brentford,1,0,18,6,3,1,16.7,16.7,0.06,0.0,0.33,0.0,19.9,16.5,1,0,0,0,0,0,1.2,0.7,1.2,0.7,0.07,0.12,-0.2,-0.7,-0.2,-0.7,Match Report,Match Report,81,67
104,13,Manchester United,11,Everton,7,82,77,2023-04-08,2023-04-08,12:30,12:30,Matchweek 30,Matchweek 30,Sat,Sat,Home,Away,W,L,2,0,0,2,Everton,Everton,2,0,29,15,11,1,37.9,6.7,0.07,0.0,0.18,0.0,16.5,18.0,0,0,0,0,0,0,3.4,1.0,3.4,1.0,0.12,0.07,-1.4,-1.0,-1.4,-1.0,Match Report,Match Report,81,77
105,13,Manchester United,11,Nott'ham Forest,14,82,76,2023-04-16,2023-04-16,16:30,16:30,Matchweek 31,Matchweek 31,Sun,Sun,Away,Home,W,L,2,0,0,2,Nott'ham Forest,Nott'ham Forest,2,0,22,6,7,0,31.8,0.0,0.09,0.0,0.29,,15.4,16.0,1,0,0,0,0,0,3.5,0.7,3.5,0.7,0.18,0.12,-1.5,-0.7,-1.5,-0.7,Match Report,Match Report,81,73
106,13,Manchester United,11,Tottenham,18,82,81,2023-04-27,2023-04-27,20:15,20:15,Matchweek 33,Matchweek 33,Thu,Thu,Away,Home,D,D,2,2,2,2,Tottenham,Tottenham,2,2,17,18,7,7,41.2,38.9,0.12,0.11,0.29,0.29,17.9,16.5,2,0,0,0,0,0,2.0,2.5,2.0,2.5,0.12,0.14,0.0,-0.5,0.0,-0.5,Match Report,Match Report,81,75
107,13,Manchester United,11,Aston Villa,2,82,79,2023-04-30,2023-04-30,14:00,14:00,Matchweek 34,Matchweek 34,Sun,Sun,Home,Away,W,L,1,0,0,1,Aston Villa,Aston Villa,1,0,14,7,6,1,42.9,14.3,0.07,0.0,0.17,0.0,19.0,17.7,0,0,0,0,0,0,1.2,0.6,1.2,0.6,0.09,0.08,-0.2,-0.6,-0.2,-0.6,Match Report,Match Report,81,72
108,13,Manchester United,11,Brighton,1808,82,75,2023-05-04,2023-05-04,20:00,20:00,Matchweek 28,Matchweek 28,Thu,Thu,Away,Home,L,W,0,1,1,0,Brighton,Brighton,0,1,16,21,5,5,31.3,23.8,0.0,0.0,0.0,0.0,18.5,19.3,1,0,0,1,0,1,1.4,2.3,1.4,1.5,0.09,0.07,-1.4,-1.3,-1.4,-1.5,Match Report,Match Report,81,70
109,13,Manchester United,11,West Ham,19,82,79,2023-05-07,2023-05-07,19:00,19:00,Matchweek 35,Matchweek 35,Sun,Sun,Away,Home,L,W,0,1,1,0,West Ham,West Ham,0,1,19,15,4,4,21.1,26.7,0.0,0.07,0.0,0.25,18.2,15.5,0,0,0,0,0,0,1.2,1.3,1.2,1.3,0.06,0.09,-1.2,-0.3,-1.2,-0.3,Match Report,Match Report,81,77
110,13,Manchester United,11,Wolves,110,82,78,2023-05-13,2023-05-13,15:00,15:00,Matchweek 36,Matchweek 36,Sat,Sat,Home,Away,W,L,2,0,0,2,Wolves,Wolves,2,0,27,5,9,0,33.3,0.0,0.07,0.0,0.22,,19.3,10.5,2,0,0,0,0,0,3.2,0.3,3.2,0.3,0.12,0.07,-1.2,-0.3,-1.2,-0.3,Match Report,Match Report,81,73
111,13,Manchester United,11,Bournemouth,1943,82,74,2023-05-20,2023-05-20,15:00,15:00,Matchweek 37,Matchweek 37,Sat,Sat,Away,Home,W,L,1,0,0,1,Bournemouth,Bournemouth,1,0,20,10,5,4,25.0,40.0,0.05,0.0,0.2,0.0,18.7,16.2,0,1,0,0,0,0,1.4,1.0,1.4,1.0,0.07,0.1,-0.4,-1.0,-0.4,-1.0,Match Report,Match Report,81,70
112,13,Manchester United,11,Chelsea,5,82,84,2023-05-25,2023-05-25,20:00,20:00,Matchweek 32,Matchweek 32,Thu,Thu,Home,Away,W,L,4,1,1,4,Chelsea,Chelsea,4,1,17,14,8,5,47.1,35.7,0.18,0.07,0.38,0.2,15.3,19.2,0,0,1,0,1,0,5.2,1.9,4.4,1.9,0.29,0.14,-1.2,-0.9,-1.4,-0.9,Match Report,Match Report,81,73
113,13,Manchester United,11,Fulham,144,82,76,2023-05-28,2023-05-28,16:30,16:30,Matchweek 38,Matchweek 38,Sun,Sun,Home,Away,W,L,2,1,1,2,Fulham,Fulham,2,1,21,9,8,2,38.1,22.2,0.1,0.11,0.25,0.5,20.7,17.6,1,1,0,0,0,1,2.9,1.8,2.9,1.0,0.14,0.11,-0.9,-0.8,-0.9,0.0,Match Report,Match Report,81,76
114,13,Newcastle United,13,Nott'ham Forest,14,78,76,2022-08-06,2022-08-06,15:00,15:00,Matchweek 1,Matchweek 1,Sat,Sat,Home,Away,W,L,2,0,0,2,Nott'ham Forest,Nott'ham Forest,2,0,23,5,9,0,39.1,0.0,0.09,0.0,0.22,,16.0,16.0,1,0,0,0,0,0,1.7,0.3,1.7,0.3,0.08,0.06,0.3,-0.3,0.3,-0.3,Match Report,Match Report,76,73
115,13,Newcastle United,13,Brighton,1808,78,75,2022-08-13,2022-08-13,15:00,15:00,Matchweek 2,Matchweek 2,Sat,Sat,Away,Home,D,D,0,0,0,0,Brighton,Brighton,0,0,4,13,1,5,25.0,38.5,0.0,0.0,0.0,0.0,17.8,17.3,0,0,0,0,0,0,0.2,1.5,0.2,1.5,0.06,0.12,-0.2,-1.5,-0.2,-1.5,Match Report,Match Report,76,70
116,13,Newcastle United,13,Manchester City,10,78,85,2022-08-21,2022-08-21,16:30,16:30,Matchweek 3,Matchweek 3,Sun,Sun,Home,Away,D,D,3,3,3,3,Manchester City,Manchester City,3,3,12,21,5,10,41.7,47.6,0.25,0.14,0.6,0.3,14.8,16.2,1,1,0,0,0,0,1.8,2.1,1.8,2.1,0.15,0.1,1.2,0.9,1.2,0.9,Match Report,Match Report,76,82
117,13,Newcastle United,13,Wolves,110,78,78,2022-08-28,2022-08-28,14:00,14:00,Matchweek 4,Matchweek 4,Sun,Sun,Away,Home,D,D,1,1,1,1,Wolves,Wolves,1,1,21,10,6,4,28.6,40.0,0.05,0.1,0.17,0.25,18.1,20.7,1,1,0,0,0,0,1.7,0.7,1.7,0.7,0.08,0.07,-0.7,0.3,-0.7,0.3,Match Report,Match Report,76,73
118,13,Newcastle United,13,Liverpool,9,78,84,2022-08-31,2022-08-31,20:00,20:00,Matchweek 5,Matchweek 5,Wed,Wed,Away,Home,L,W,1,2,2,1,Liverpool,Liverpool,1,2,5,23,2,6,40.0,26.1,0.2,0.09,0.5,0.33,18.2,17.8,1,0,0,0,0,0,0.7,1.5,0.7,1.5,0.14,0.07,0.3,0.5,0.3,0.5,Match Report,Match Report,76,79
119,13,Newcastle United,13,Crystal Palace,1799,78,76,2022-09-03,2022-09-03,15:00,15:00,Matchweek 6,Matchweek 6,Sat,Sat,Home,Away,D,D,0,0,0,0,Crystal Palace,Crystal Palace,0,0,23,19,5,9,21.7,47.4,0.0,0.0,0.0,0.0,12.8,20.0,1,0,0,0,0,0,2.8,1.0,2.8,1.0,0.13,0.05,-2.8,-1.0,-2.8,-1.0,Match Report,Match Report,76,70
120,13,Newcastle United,13,Bournemouth,1943,78,74,2022-09-17,2022-09-17,15:00,15:00,Matchweek 8,Matchweek 8,Sat,Sat,Home,Away,D,D,1,1,1,1,Bournemouth,Bournemouth,1,1,19,10,6,3,31.6,30.0,0.0,0.1,0.0,0.33,20.0,18.1,1,0,1,0,1,0,1.9,0.7,1.1,0.7,0.06,0.07,-0.9,0.3,-1.1,0.3,Match Report,Match Report,76,70
121,13,Newcastle United,13,Fulham,144,78,76,2022-10-01,2022-10-01,15:00,15:00,Matchweek 9,Matchweek 9,Sat,Sat,Away,Home,W,L,4,1,1,4,Fulham,Fulham,4,1,19,3,10,1,52.6,33.3,0.21,0.33,0.4,1.0,12.9,16.2,0,0,0,0,0,0,3.3,0.5,3.3,0.5,0.19,0.16,0.7,0.5,0.7,0.5,Match Report,Match Report,76,76
122,13,Newcastle United,13,Brentford,1925,78,74,2022-10-08,2022-10-08,15:00,15:00,Matchweek 10,Matchweek 10,Sat,Sat,Home,Away,W,L,5,1,1,5,Brentford,Brentford,4,1,16,5,6,2,37.5,40.0,0.25,0.0,0.67,0.0,18.6,18.2,0,0,0,1,0,1,1.5,1.2,1.5,0.4,0.1,0.08,2.5,-0.2,2.5,-0.4,Match Report,Match Report,76,67
123,13,Newcastle United,13,Manchester Utd,11,78,82,2022-10-16,2022-10-16,14:00,14:00,Matchweek 11,Matchweek 11,Sun,Sun,Away,Home,D,D,0,0,0,0,Manchester Utd,Manchester Utd,0,0,9,15,2,2,22.2,13.3,0.0,0.0,0.0,0.0,14.7,19.4,1,1,0,0,0,0,0.8,0.8,0.8,0.8,0.1,0.05,-0.8,-0.8,-0.8,-0.8,Match Report,Match Report,76,81
