Pitch_Number,count_pass,x_interval_pass,y_interval_pass,percentage_pass,position_pass,action_pass,count_shot,x_interval_shot,y_interval_shot,percentage_shot,position_shot,action_shot,count,x_interval,y_interval,percentage,position,action,percentage_dribble,count_dribble,total_count,total_percentage,pitch_prob,pass_prob,shot_prob,dribble_prob
297,129.0,"(60.0, 65.0)","(40.0, 45.0)",0.0034987794955248,ALL,Pass,0.0,"(60.0, 65.0)","(40.0, 45.0)",0.0,ALL,Shot,1.0,"(60.0, 65.0)","(40.0, 45.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,130.0,0.0043729053696506,0.003344911874437154,0.9923076923076923,0.0,0.007692307692307693
298,128.0,"(60.0, 65.0)","(45.0, 50.0)",0.003471657173854,ALL,Pass,0.0,"(60.0, 65.0)","(45.0, 50.0)",0.0,ALL,Shot,4.0,"(60.0, 65.0)","(45.0, 50.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,132.0,0.0069681606703574,0.003396372057120803,0.9696969696969697,0.0,0.030303030303030304
299,128.0,"(60.0, 65.0)","(50.0, 55.0)",0.003471657173854,ALL,Pass,0.0,"(60.0, 65.0)","(50.0, 55.0)",0.0,ALL,Shot,3.0,"(60.0, 65.0)","(50.0, 55.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,131.0,0.0060940347962316,0.0033706419657789787,0.9770992366412213,0.0,0.022900763358778626
300,153.0,"(60.0, 65.0)","(55.0, 60.0)",0.0041497152156224,ALL,Pass,0.0,"(60.0, 65.0)","(55.0, 60.0)",0.0,ALL,Shot,2.0,"(60.0, 65.0)","(55.0, 60.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,155.0,0.0058979669638741,0.003988164157982761,0.9870967741935484,0.0,0.012903225806451613
301,167.0,"(60.0, 65.0)","(60.0, 65.0)",0.0045294277190127,ALL,Pass,0.0,"(60.0, 65.0)","(60.0, 65.0)",0.0,ALL,Shot,1.0,"(60.0, 65.0)","(60.0, 65.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,168.0,0.0054035535931385,0.004322655345426476,0.9940476190476191,0.0,0.005952380952380952
302,126.0,"(60.0, 65.0)","(65.0, 70.0)",0.0034174125305126,ALL,Pass,0.0,"(60.0, 65.0)","(65.0, 70.0)",0.0,ALL,Shot,3.0,"(60.0, 65.0)","(65.0, 70.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,129.0,0.0060397901528902,0.00331918178309533,0.9767441860465116,0.0,0.023255813953488372
303,137.0,"(60.0, 65.0)","(70.0, 75.0)",0.0037157580688906,ALL,Pass,0.0,"(60.0, 65.0)","(70.0, 75.0)",0.0,ALL,Shot,0.0,"(60.0, 65.0)","(70.0, 75.0)",0.0,ALL,Dribble,0.0,0.0,137.0,0.0037157580688906,0.003525022513829924,1.0,0.0,0.0
304,151.0,"(60.0, 65.0)","(75.0, 80.0)",0.0040954705722809,ALL,Pass,0.0,"(60.0, 65.0)","(75.0, 80.0)",0.0,ALL,Shot,0.0,"(60.0, 65.0)","(75.0, 80.0)",0.0,ALL,Dribble,0.0,0.0,151.0,0.0040954705722809,0.0038852437926154637,1.0,0.0,0.0
305,141.0,"(60.0, 65.0)","(80.0, 85.0)",0.0038242473555736,ALL,Pass,0.0,"(60.0, 65.0)","(80.0, 85.0)",0.0,ALL,Shot,5.0,"(60.0, 65.0)","(80.0, 85.0)",0.0043706293706293,ALL,Dribble,0.0043706293706293,5.0,146.0,0.0081948767262029,0.0037565933359063426,0.9657534246575342,0.0,0.03424657534246575
306,118.0,"(60.0, 65.0)","(85.0, 90.0)",0.0032004339571467,ALL,Pass,0.0,"(60.0, 65.0)","(85.0, 90.0)",0.0,ALL,Shot,3.0,"(60.0, 65.0)","(85.0, 90.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,121.0,0.0058228115795243,0.003113341052360736,0.9752066115702479,0.0,0.024793388429752067
307,115.0,"(60.0, 65.0)","(90.0, 95.0)",0.0031190669921345,ALL,Pass,0.0,"(60.0, 65.0)","(90.0, 95.0)",0.0,ALL,Shot,3.0,"(60.0, 65.0)","(90.0, 95.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,118.0,0.0057414446145121,0.003036150778335263,0.9745762711864406,0.0,0.025423728813559324
308,72.0,"(60.0, 65.0)","(95.0, 100.0)",0.0019528071602929,ALL,Pass,1.0,"(60.0, 65.0)","(95.0, 100.0)",0.0011750881316098,ALL,Shot,5.0,"(60.0, 65.0)","(95.0, 100.0)",0.0043706293706293,ALL,Dribble,0.0043706293706293,5.0,78.0,0.007498524662532,0.0020069471246622925,0.9230769230769231,0.01282051282051282,0.0641025641025641
309,35.0,"(60.0, 65.0)","(100.0, 105.0)",0.0009492812584757,ALL,Pass,0.0,"(60.0, 65.0)","(100.0, 105.0)",0.0,ALL,Shot,7.0,"(60.0, 65.0)","(100.0, 105.0)",0.0061188811188811,ALL,Dribble,0.0061188811188811,7.0,42.0,0.0070681623773568,0.001080663836356619,0.8333333333333334,0.0,0.16666666666666666
310,39.0,"(60.0, 65.0)","(105.0, 110.0)",0.0010577705451586,ALL,Pass,1.0,"(60.0, 65.0)","(105.0, 110.0)",0.0011750881316098,ALL,Shot,3.0,"(60.0, 65.0)","(105.0, 110.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,43.0,0.004855236299146,0.0011063939276984432,0.9069767441860465,0.023255813953488372,0.06976744186046512
311,20.0,"(60.0, 65.0)","(110.0, 115.0)",0.0005424464334147,ALL,Pass,0.0,"(60.0, 65.0)","(110.0, 115.0)",0.0,ALL,Shot,3.0,"(60.0, 65.0)","(110.0, 115.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,23.0,0.0031648240557922997,0.0005917921008619581,0.8695652173913043,0.0,0.13043478260869565
312,20.0,"(60.0, 65.0)","(115.0, 120.0)",0.0005424464334147,ALL,Pass,0.0,"(60.0, 65.0)","(115.0, 120.0)",0.0,ALL,Shot,1.0,"(60.0, 65.0)","(115.0, 120.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,21.0,0.0014165723075405,0.0005403319181783095,0.9523809523809523,0.0,0.047619047619047616
313,15.0,"(65.0, 70.0)","(0.0, 5.0)",0.000406834825061,ALL,Pass,0.0,"(65.0, 70.0)","(0.0, 5.0)",0.0,ALL,Shot,0.0,"(65.0, 70.0)","(0.0, 5.0)",0.0,ALL,Dribble,0.0,0.0,15.0,0.000406834825061,0.00038595137012736397,1.0,0.0,0.0
314,26.0,"(65.0, 70.0)","(5.0, 10.0)",0.0007051803634391,ALL,Pass,0.0,"(65.0, 70.0)","(5.0, 10.0)",0.0,ALL,Shot,1.0,"(65.0, 70.0)","(5.0, 10.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,27.0,0.0015793062375649,0.0006947124662292551,0.9629629629629629,0.0,0.037037037037037035
315,45.0,"(65.0, 70.0)","(10.0, 15.0)",0.001220504475183,ALL,Pass,0.0,"(65.0, 70.0)","(10.0, 15.0)",0.0,ALL,Shot,1.0,"(65.0, 70.0)","(10.0, 15.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,46.0,0.0020946303493088,0.0011835842017239161,0.9782608695652174,0.0,0.021739130434782608
316,40.0,"(65.0, 70.0)","(15.0, 20.0)",0.0010848928668294,ALL,Pass,0.0,"(65.0, 70.0)","(15.0, 20.0)",0.0,ALL,Shot,1.0,"(65.0, 70.0)","(15.0, 20.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,41.0,0.0019590187409552,0.0010549337450147947,0.975609756097561,0.0,0.024390243902439025
317,56.0,"(65.0, 70.0)","(20.0, 25.0)",0.0015188500135611,ALL,Pass,0.0,"(65.0, 70.0)","(20.0, 25.0)",0.0,ALL,Shot,3.0,"(65.0, 70.0)","(20.0, 25.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,59.0,0.0041412276359387,0.0015180753891676315,0.9491525423728814,0.0,0.05084745762711865
318,72.0,"(65.0, 70.0)","(25.0, 30.0)",0.0019528071602929,ALL,Pass,0.0,"(65.0, 70.0)","(25.0, 30.0)",0.0,ALL,Shot,1.0,"(65.0, 70.0)","(25.0, 30.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,73.0,0.0028269330344187,0.0018782966679531713,0.9863013698630136,0.0,0.0136986301369863
319,104.0,"(65.0, 70.0)","(30.0, 35.0)",0.0028207214537564,ALL,Pass,0.0,"(65.0, 70.0)","(30.0, 35.0)",0.0,ALL,Shot,2.0,"(65.0, 70.0)","(30.0, 35.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,106.0,0.0045689732020081,0.002727389682233372,0.9811320754716981,0.0,0.018867924528301886
320,97.0,"(65.0, 70.0)","(35.0, 40.0)",0.0026308652020612,ALL,Pass,0.0,"(65.0, 70.0)","(35.0, 40.0)",0.0,ALL,Shot,2.0,"(65.0, 70.0)","(35.0, 40.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,99.0,0.0043791169503129,0.002547279042840602,0.9797979797979798,0.0,0.020202020202020204
321,116.0,"(65.0, 70.0)","(40.0, 45.0)",0.0031461893138052,ALL,Pass,0.0,"(65.0, 70.0)","(40.0, 45.0)",0.0,ALL,Shot,5.0,"(65.0, 70.0)","(40.0, 45.0)",0.0043706293706293,ALL,Dribble,0.0043706293706293,5.0,121.0,0.0075168186844345,0.003113341052360736,0.9586776859504132,0.0,0.04132231404958678
322,144.0,"(65.0, 70.0)","(45.0, 50.0)",0.0039056143205858,ALL,Pass,0.0,"(65.0, 70.0)","(45.0, 50.0)",0.0,ALL,Shot,1.0,"(65.0, 70.0)","(45.0, 50.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,145.0,0.0047797401947116,0.003730863244564518,0.993103448275862,0.0,0.006896551724137931
323,121.0,"(65.0, 70.0)","(50.0, 55.0)",0.0032818009221589,ALL,Pass,0.0,"(65.0, 70.0)","(50.0, 55.0)",0.0,ALL,Shot,7.0,"(65.0, 70.0)","(50.0, 55.0)",0.0061188811188811,ALL,Dribble,0.0061188811188811,7.0,128.0,0.00940068204104,0.003293451691753506,0.9453125,0.0,0.0546875
324,144.0,"(65.0, 70.0)","(55.0, 60.0)",0.0039056143205858,ALL,Pass,0.0,"(65.0, 70.0)","(55.0, 60.0)",0.0,ALL,Shot,2.0,"(65.0, 70.0)","(55.0, 60.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,146.0,0.0056538660688375,0.0037565933359063426,0.9863013698630136,0.0,0.0136986301369863
325,146.0,"(65.0, 70.0)","(60.0, 65.0)",0.0039598589639273,ALL,Pass,0.0,"(65.0, 70.0)","(60.0, 65.0)",0.0,ALL,Shot,6.0,"(65.0, 70.0)","(60.0, 65.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,152.0,0.0092046142086825,0.003910973883957288,0.9605263157894737,0.0,0.039473684210526314
326,179.0,"(65.0, 70.0)","(65.0, 70.0)",0.0048548955790615,ALL,Pass,0.0,"(65.0, 70.0)","(65.0, 70.0)",0.0,ALL,Shot,2.0,"(65.0, 70.0)","(65.0, 70.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,181.0,0.006603147327313199,0.004657146532870192,0.988950276243094,0.0,0.011049723756906077
327,143.0,"(65.0, 70.0)","(70.0, 75.0)",0.0038784919989151,ALL,Pass,0.0,"(65.0, 70.0)","(70.0, 75.0)",0.0,ALL,Shot,3.0,"(65.0, 70.0)","(70.0, 75.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,146.0,0.0065008696212927,0.0037565933359063426,0.9794520547945206,0.0,0.02054794520547945
328,157.0,"(65.0, 70.0)","(75.0, 80.0)",0.0042582045023053,ALL,Pass,0.0,"(65.0, 70.0)","(75.0, 80.0)",0.0,ALL,Shot,4.0,"(65.0, 70.0)","(75.0, 80.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,161.0,0.007754707998808699,0.004142544706033706,0.9751552795031055,0.0,0.024844720496894408
329,130.0,"(65.0, 70.0)","(80.0, 85.0)",0.0035259018171955,ALL,Pass,0.0,"(65.0, 70.0)","(80.0, 85.0)",0.0,ALL,Shot,4.0,"(65.0, 70.0)","(80.0, 85.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,134.0,0.0070224053136989,0.003447832239804451,0.9701492537313433,0.0,0.029850746268656716
330,116.0,"(65.0, 70.0)","(85.0, 90.0)",0.0031461893138052,ALL,Pass,0.0,"(65.0, 70.0)","(85.0, 90.0)",0.0,ALL,Shot,4.0,"(65.0, 70.0)","(85.0, 90.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,120.0,0.0066426928103086,0.0030876109610189118,0.9666666666666667,0.0,0.03333333333333333
331,98.0,"(65.0, 70.0)","(90.0, 95.0)",0.002657987523732,ALL,Pass,0.0,"(65.0, 70.0)","(90.0, 95.0)",0.0,ALL,Shot,6.0,"(65.0, 70.0)","(90.0, 95.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,104.0,0.0079027427684872,0.0026759294995497233,0.9423076923076923,0.0,0.057692307692307696
332,59.0,"(65.0, 70.0)","(95.0, 100.0)",0.0016002169785733,ALL,Pass,0.0,"(65.0, 70.0)","(95.0, 100.0)",0.0,ALL,Shot,4.0,"(65.0, 70.0)","(95.0, 100.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,63.0,0.0050967204750767,0.0016209957545349285,0.9365079365079365,0.0,0.06349206349206349
333,41.0,"(65.0, 70.0)","(100.0, 105.0)",0.0011120151885001,ALL,Pass,1.0,"(65.0, 70.0)","(100.0, 105.0)",0.0011750881316098,ALL,Shot,5.0,"(65.0, 70.0)","(100.0, 105.0)",0.0043706293706293,ALL,Dribble,0.0043706293706293,5.0,47.0,0.0066577326907392,0.0012093142930657405,0.8723404255319149,0.02127659574468085,0.10638297872340426
334,46.0,"(65.0, 70.0)","(105.0, 110.0)",0.0012476267968538,ALL,Pass,0.0,"(65.0, 70.0)","(105.0, 110.0)",0.0,ALL,Shot,2.0,"(65.0, 70.0)","(105.0, 110.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,48.0,0.0029958785451055,0.0012350443844075646,0.9583333333333334,0.0,0.041666666666666664
335,29.0,"(65.0, 70.0)","(110.0, 115.0)",0.0007865473284513,ALL,Pass,1.0,"(65.0, 70.0)","(110.0, 115.0)",0.0011750881316098,ALL,Shot,1.0,"(65.0, 70.0)","(110.0, 115.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,31.0,0.0028357613341869,0.0007976328315965522,0.9354838709677419,0.03225806451612903,0.03225806451612903
336,18.0,"(65.0, 70.0)","(115.0, 120.0)",0.0004882017900732,ALL,Pass,0.0,"(65.0, 70.0)","(115.0, 120.0)",0.0,ALL,Shot,1.0,"(65.0, 70.0)","(115.0, 120.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,19.0,0.001362327664199,0.000488871735494661,0.9473684210526315,0.0,0.05263157894736842
337,16.0,"(70.0, 75.0)","(0.0, 5.0)",0.0004339571467317,ALL,Pass,0.0,"(70.0, 75.0)","(0.0, 5.0)",0.0,ALL,Shot,0.0,"(70.0, 75.0)","(0.0, 5.0)",0.0,ALL,Dribble,0.0,0.0,16.0,0.0004339571467317,0.0004116814614691882,1.0,0.0,0.0
338,26.0,"(70.0, 75.0)","(5.0, 10.0)",0.0007051803634391,ALL,Pass,0.0,"(70.0, 75.0)","(5.0, 10.0)",0.0,ALL,Shot,1.0,"(70.0, 75.0)","(5.0, 10.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,27.0,0.0015793062375649,0.0006947124662292551,0.9629629629629629,0.0,0.037037037037037035
339,44.0,"(70.0, 75.0)","(10.0, 15.0)",0.0011933821535123,ALL,Pass,0.0,"(70.0, 75.0)","(10.0, 15.0)",0.0,ALL,Shot,0.0,"(70.0, 75.0)","(10.0, 15.0)",0.0,ALL,Dribble,0.0,0.0,44.0,0.0011933821535123,0.0011321240190402676,1.0,0.0,0.0
340,37.0,"(70.0, 75.0)","(15.0, 20.0)",0.0010035259018171,ALL,Pass,0.0,"(70.0, 75.0)","(15.0, 20.0)",0.0,ALL,Shot,1.0,"(70.0, 75.0)","(15.0, 20.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,38.0,0.0018776517759429,0.000977743470989322,0.9736842105263158,0.0,0.02631578947368421
341,68.0,"(70.0, 75.0)","(20.0, 25.0)",0.0018443178736099,ALL,Pass,0.0,"(70.0, 75.0)","(20.0, 25.0)",0.0,ALL,Shot,5.0,"(70.0, 75.0)","(20.0, 25.0)",0.0043706293706293,ALL,Dribble,0.0043706293706293,5.0,73.0,0.0062149472442392,0.0018782966679531713,0.9315068493150684,0.0,0.0684931506849315
342,87.0,"(70.0, 75.0)","(25.0, 30.0)",0.0023596419853539,ALL,Pass,0.0,"(70.0, 75.0)","(25.0, 30.0)",0.0,ALL,Shot,2.0,"(70.0, 75.0)","(25.0, 30.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,89.0,0.0041078937336055995,0.0022899781294223594,0.9775280898876404,0.0,0.02247191011235955
343,70.0,"(70.0, 75.0)","(30.0, 35.0)",0.0018985625169514,ALL,Pass,0.0,"(70.0, 75.0)","(30.0, 35.0)",0.0,ALL,Shot,3.0,"(70.0, 75.0)","(30.0, 35.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,73.0,0.004520940139329,0.0018782966679531713,0.958904109589041,0.0,0.0410958904109589
344,112.0,"(70.0, 75.0)","(35.0, 40.0)",0.0030377000271223,ALL,Pass,0.0,"(70.0, 75.0)","(35.0, 40.0)",0.0,ALL,Shot,4.0,"(70.0, 75.0)","(35.0, 40.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,116.0,0.0065342035236257,0.0029846905956516148,0.9655172413793104,0.0,0.034482758620689655
345,135.0,"(70.0, 75.0)","(40.0, 45.0)",0.0036615134255492,ALL,Pass,0.0,"(70.0, 75.0)","(40.0, 45.0)",0.0,ALL,Shot,2.0,"(70.0, 75.0)","(40.0, 45.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,137.0,0.005409765173800899,0.003525022513829924,0.9854014598540146,0.0,0.014598540145985401
346,132.0,"(70.0, 75.0)","(45.0, 50.0)",0.003580146460537,ALL,Pass,0.0,"(70.0, 75.0)","(45.0, 50.0)",0.0,ALL,Shot,3.0,"(70.0, 75.0)","(45.0, 50.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,135.0,0.0062025240829146,0.0034735623311462757,0.9777777777777777,0.0,0.022222222222222223
347,145.0,"(70.0, 75.0)","(50.0, 55.0)",0.0039327366422565,ALL,Pass,0.0,"(70.0, 75.0)","(50.0, 55.0)",0.0,ALL,Shot,1.0,"(70.0, 75.0)","(50.0, 55.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,146.0,0.0048068625163823,0.0037565933359063426,0.9931506849315068,0.0,0.00684931506849315
348,136.0,"(70.0, 75.0)","(55.0, 60.0)",0.0036886357472199,ALL,Pass,0.0,"(70.0, 75.0)","(55.0, 60.0)",0.0,ALL,Shot,2.0,"(70.0, 75.0)","(55.0, 60.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,138.0,0.0054368874954716,0.0035507526051717486,0.9855072463768116,0.0,0.014492753623188406
349,160.0,"(70.0, 75.0)","(60.0, 65.0)",0.0043395714673176,ALL,Pass,0.0,"(70.0, 75.0)","(60.0, 65.0)",0.0,ALL,Shot,6.0,"(70.0, 75.0)","(60.0, 65.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,166.0,0.0095843267120728,0.004271195162742828,0.963855421686747,0.0,0.03614457831325301
350,157.0,"(70.0, 75.0)","(65.0, 70.0)",0.0042582045023053,ALL,Pass,0.0,"(70.0, 75.0)","(65.0, 70.0)",0.0,ALL,Shot,4.0,"(70.0, 75.0)","(65.0, 70.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,161.0,0.007754707998808699,0.004142544706033706,0.9751552795031055,0.0,0.024844720496894408
351,139.0,"(70.0, 75.0)","(70.0, 75.0)",0.0037700027122321,ALL,Pass,0.0,"(70.0, 75.0)","(70.0, 75.0)",0.0,ALL,Shot,6.0,"(70.0, 75.0)","(70.0, 75.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,145.0,0.0090147579569873,0.003730863244564518,0.9586206896551724,0.0,0.041379310344827586
352,163.0,"(70.0, 75.0)","(75.0, 80.0)",0.0044209384323298,ALL,Pass,0.0,"(70.0, 75.0)","(75.0, 80.0)",0.0,ALL,Shot,9.0,"(70.0, 75.0)","(75.0, 80.0)",0.0078671328671328,ALL,Dribble,0.0078671328671328,9.0,172.0,0.0122880712994626,0.004425575710793773,0.9476744186046512,0.0,0.05232558139534884
353,154.0,"(70.0, 75.0)","(80.0, 85.0)",0.0041768375372931,ALL,Pass,0.0,"(70.0, 75.0)","(80.0, 85.0)",0.0,ALL,Shot,5.0,"(70.0, 75.0)","(80.0, 85.0)",0.0043706293706293,ALL,Dribble,0.0043706293706293,5.0,159.0,0.0085474669079224,0.004091084523350058,0.9685534591194969,0.0,0.031446540880503145
354,114.0,"(70.0, 75.0)","(85.0, 90.0)",0.0030919446704637,ALL,Pass,0.0,"(70.0, 75.0)","(85.0, 90.0)",0.0,ALL,Shot,3.0,"(70.0, 75.0)","(85.0, 90.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,117.0,0.0057143222928413,0.003010420686993439,0.9743589743589743,0.0,0.02564102564102564
355,121.0,"(70.0, 75.0)","(90.0, 95.0)",0.0032818009221589,ALL,Pass,0.0,"(70.0, 75.0)","(90.0, 95.0)",0.0,ALL,Shot,5.0,"(70.0, 75.0)","(90.0, 95.0)",0.0043706293706293,ALL,Dribble,0.0043706293706293,5.0,126.0,0.0076524302927882,0.003241991509069857,0.9603174603174603,0.0,0.03968253968253968
356,94.0,"(70.0, 75.0)","(95.0, 100.0)",0.002549498237049,ALL,Pass,0.0,"(70.0, 75.0)","(95.0, 100.0)",0.0,ALL,Shot,6.0,"(70.0, 75.0)","(95.0, 100.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,100.0,0.0077942534818042,0.0025730091341824263,0.94,0.0,0.06
357,59.0,"(70.0, 75.0)","(100.0, 105.0)",0.0016002169785733,ALL,Pass,0.0,"(70.0, 75.0)","(100.0, 105.0)",0.0,ALL,Shot,3.0,"(70.0, 75.0)","(100.0, 105.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,62.0,0.0042225946009509,0.0015952656631931044,0.9516129032258065,0.0,0.04838709677419355
358,48.0,"(70.0, 75.0)","(105.0, 110.0)",0.0013018714401952,ALL,Pass,0.0,"(70.0, 75.0)","(105.0, 110.0)",0.0,ALL,Shot,1.0,"(70.0, 75.0)","(105.0, 110.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,49.0,0.002175997314321,0.001260774475749389,0.9795918367346939,0.0,0.02040816326530612
359,40.0,"(70.0, 75.0)","(110.0, 115.0)",0.0010848928668294,ALL,Pass,0.0,"(70.0, 75.0)","(110.0, 115.0)",0.0,ALL,Shot,3.0,"(70.0, 75.0)","(110.0, 115.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,43.0,0.003707270489207,0.0011063939276984432,0.9302325581395349,0.0,0.06976744186046512
360,16.0,"(70.0, 75.0)","(115.0, 120.0)",0.0004339571467317,ALL,Pass,0.0,"(70.0, 75.0)","(115.0, 120.0)",0.0,ALL,Shot,0.0,"(70.0, 75.0)","(115.0, 120.0)",0.0,ALL,Dribble,0.0,0.0,16.0,0.0004339571467317,0.0004116814614691882,1.0,0.0,0.0
361,7.0,"(75.0, 80.0)","(0.0, 5.0)",0.0001898562516951,ALL,Pass,0.0,"(75.0, 80.0)","(0.0, 5.0)",0.0,ALL,Shot,0.0,"(75.0, 80.0)","(0.0, 5.0)",0.0,ALL,Dribble,0.0,0.0,7.0,0.0001898562516951,0.00018011063939276983,1.0,0.0,0.0
362,16.0,"(75.0, 80.0)","(5.0, 10.0)",0.0004339571467317,ALL,Pass,0.0,"(75.0, 80.0)","(5.0, 10.0)",0.0,ALL,Shot,0.0,"(75.0, 80.0)","(5.0, 10.0)",0.0,ALL,Dribble,0.0,0.0,16.0,0.0004339571467317,0.0004116814614691882,1.0,0.0,0.0
363,40.0,"(75.0, 80.0)","(10.0, 15.0)",0.0010848928668294,ALL,Pass,0.0,"(75.0, 80.0)","(10.0, 15.0)",0.0,ALL,Shot,2.0,"(75.0, 80.0)","(10.0, 15.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,42.0,0.0028331446150811,0.001080663836356619,0.9523809523809523,0.0,0.047619047619047616
364,33.0,"(75.0, 80.0)","(15.0, 20.0)",0.0008950366151342,ALL,Pass,0.0,"(75.0, 80.0)","(15.0, 20.0)",0.0,ALL,Shot,0.0,"(75.0, 80.0)","(15.0, 20.0)",0.0,ALL,Dribble,0.0,0.0,33.0,0.0008950366151342,0.0008490930142802007,1.0,0.0,0.0
365,56.0,"(75.0, 80.0)","(20.0, 25.0)",0.0015188500135611,ALL,Pass,0.0,"(75.0, 80.0)","(20.0, 25.0)",0.0,ALL,Shot,1.0,"(75.0, 80.0)","(20.0, 25.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,57.0,0.0023929758876869,0.001466615206483983,0.9824561403508771,0.0,0.017543859649122806
366,55.0,"(75.0, 80.0)","(25.0, 30.0)",0.0014917276918904,ALL,Pass,0.0,"(75.0, 80.0)","(25.0, 30.0)",0.0,ALL,Shot,3.0,"(75.0, 80.0)","(25.0, 30.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,58.0,0.004114105314268,0.0014923452978258074,0.9482758620689655,0.0,0.05172413793103448
367,67.0,"(75.0, 80.0)","(30.0, 35.0)",0.0018171955519392,ALL,Pass,0.0,"(75.0, 80.0)","(30.0, 35.0)",0.0,ALL,Shot,4.0,"(75.0, 80.0)","(30.0, 35.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,71.0,0.0053136990484426,0.0018268364852695228,0.9436619718309859,0.0,0.056338028169014086
368,82.0,"(75.0, 80.0)","(35.0, 40.0)",0.0022240303770002,ALL,Pass,0.0,"(75.0, 80.0)","(35.0, 40.0)",0.0,ALL,Shot,6.0,"(75.0, 80.0)","(35.0, 40.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,88.0,0.007468785621755399,0.002264248038080535,0.9318181818181818,0.0,0.06818181818181818
369,112.0,"(75.0, 80.0)","(40.0, 45.0)",0.0030377000271223,ALL,Pass,0.0,"(75.0, 80.0)","(40.0, 45.0)",0.0,ALL,Shot,1.0,"(75.0, 80.0)","(40.0, 45.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,113.0,0.0039118259012481,0.002907500321626142,0.9911504424778761,0.0,0.008849557522123894
370,102.0,"(75.0, 80.0)","(45.0, 50.0)",0.0027664768104149,ALL,Pass,0.0,"(75.0, 80.0)","(45.0, 50.0)",0.0,ALL,Shot,6.0,"(75.0, 80.0)","(45.0, 50.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,108.0,0.0080112320551701,0.0027788498649170203,0.9444444444444444,0.0,0.05555555555555555
