Pitch_Number,count,x_interval,y_interval,percentage,position
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,ST
26,0.0,"(5.0, 10.0)","(5.0, 10.0)",0.0,ST
27,0.0,"(5.0, 10.0)","(10.0, 15.0)",0.0,ST
28,0.0,"(5.0, 10.0)","(15.0, 20.0)",0.0,ST
29,0.0,"(5.0, 10.0)","(20.0, 25.0)",0.0,ST
30,0.0,"(5.0, 10.0)","(25.0, 30.0)",0.0,ST
31,0.0,"(5.0, 10.0)","(30.0, 35.0)",0.0,ST
32,0.0,"(5.0, 10.0)","(35.0, 40.0)",0.0,ST
33,0.0,"(5.0, 10.0)","(40.0, 45.0)",0.0,ST
34,0.0,"(5.0, 10.0)","(45.0, 50.0)",0.0,ST
35,0.0,"(5.0, 10.0)","(50.0, 55.0)",0.0,ST
36,0.0,"(5.0, 10.0)","(55.0, 60.0)",0.0,ST
37,0.0,"(5.0, 10.0)","(60.0, 65.0)",0.0,ST
38,0.0,"(5.0, 10.0)","(65.0, 70.0)",0.0,ST
39,0.0,"(5.0, 10.0)","(70.0, 75.0)",0.0,ST
40,0.0,"(5.0, 10.0)","(75.0, 80.0)",0.0,ST
41,0.0,"(5.0, 10.0)","(80.0, 85.0)",0.0,ST
42,0.0,"(5.0, 10.0)","(85.0, 90.0)",0.0,ST
43,0.0,"(5.0, 10.0)","(90.0, 95.0)",0.0,ST
44,0.0,"(5.0, 10.0)","(95.0, 100.0)",0.0,ST
45,0.0,"(5.0, 10.0)","(100.0, 105.0)",0.0,ST
46,0.0,"(5.0, 10.0)","(105.0, 110.0)",0.0,ST
47,0.0,"(5.0, 10.0)","(110.0, 115.0)",0.0,ST
48,0.0,"(5.0, 10.0)","(115.0, 120.0)",0.0,ST
49,0.0,"(10.0, 15.0)","(0.0, 5.0)",0.0,ST
50,0.0,"(10.0, 15.0)","(5.0, 10.0)",0.0,ST
51,0.0,"(10.0, 15.0)","(10.0, 15.0)",0.0,ST
52,0.0,"(10.0, 15.0)","(15.0, 20.0)",0.0,ST
53,0.0,"(10.0, 15.0)","(20.0, 25.0)",0.0,ST
54,0.0,"(10.0, 15.0)","(25.0, 30.0)",0.0,ST
55,0.0,"(10.0, 15.0)","(30.0, 35.0)",0.0,ST
56,0.0,"(10.0, 15.0)","(35.0, 40.0)",0.0,ST
57,0.0,"(10.0, 15.0)","(40.0, 45.0)",0.0,ST
58,0.0,"(10.0, 15.0)","(45.0, 50.0)",0.0,ST
59,0.0,"(10.0, 15.0)","(50.0, 55.0)",0.0,ST
60,0.0,"(10.0, 15.0)","(55.0, 60.0)",0.0,ST
61,0.0,"(10.0, 15.0)","(60.0, 65.0)",0.0,ST
62,0.0,"(10.0, 15.0)","(65.0, 70.0)",0.0,ST
63,0.0,"(10.0, 15.0)","(70.0, 75.0)",0.0,ST
64,0.0,"(10.0, 15.0)","(75.0, 80.0)",0.0,ST
65,0.0,"(10.0, 15.0)","(80.0, 85.0)",0.0,ST
66,0.0,"(10.0, 15.0)","(85.0, 90.0)",0.0,ST
67,0.0,"(10.0, 15.0)","(90.0, 95.0)",0.0,ST
68,0.0,"(10.0, 15.0)","(95.0, 100.0)",0.0,ST
69,0.0,"(10.0, 15.0)","(100.0, 105.0)",0.0,ST
70,0.0,"(10.0, 15.0)","(105.0, 110.0)",0.0,ST
71,0.0,"(10.0, 15.0)","(110.0, 115.0)",0.0,ST
72,0.0,"(10.0, 15.0)","(115.0, 120.0)",0.0,ST
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,ST
74,0.0,"(15.0, 20.0)","(5.0, 10.0)",0.0,ST
75,0.0,"(15.0, 20.0)","(10.0, 15.0)",0.0,ST
76,0.0,"(15.0, 20.0)","(15.0, 20.0)",0.0,ST
77,0.0,"(15.0, 20.0)","(20.0, 25.0)",0.0,ST
78,0.0,"(15.0, 20.0)","(25.0, 30.0)",0.0,ST
79,0.0,"(15.0, 20.0)","(30.0, 35.0)",0.0,ST
80,0.0,"(15.0, 20.0)","(35.0, 40.0)",0.0,ST
81,0.0,"(15.0, 20.0)","(40.0, 45.0)",0.0,ST
82,0.0,"(15.0, 20.0)","(45.0, 50.0)",0.0,ST
83,0.0,"(15.0, 20.0)","(50.0, 55.0)",0.0,ST
84,0.0,"(15.0, 20.0)","(55.0, 60.0)",0.0,ST
85,0.0,"(15.0, 20.0)","(60.0, 65.0)",0.0,ST
86,0.0,"(15.0, 20.0)","(65.0, 70.0)",0.0,ST
87,0.0,"(15.0, 20.0)","(70.0, 75.0)",0.0,ST
88,0.0,"(15.0, 20.0)","(75.0, 80.0)",0.0,ST
89,0.0,"(15.0, 20.0)","(80.0, 85.0)",0.0,ST
90,0.0,"(15.0, 20.0)","(85.0, 90.0)",0.0,ST
91,1.0,"(15.0, 20.0)","(90.0, 95.0)",0.003076923076923077,ST
92,0.0,"(15.0, 20.0)","(95.0, 100.0)",0.0,ST
93,0.0,"(15.0, 20.0)","(100.0, 105.0)",0.0,ST
94,0.0,"(15.0, 20.0)","(105.0, 110.0)",0.0,ST
95,1.0,"(15.0, 20.0)","(110.0, 115.0)",0.003076923076923077,ST
96,0.0,"(15.0, 20.0)","(115.0, 120.0)",0.0,ST
97,0.0,"(20.0, 25.0)","(0.0, 5.0)",0.0,ST
98,0.0,"(20.0, 25.0)","(5.0, 10.0)",0.0,ST
99,0.0,"(20.0, 25.0)","(10.0, 15.0)",0.0,ST
100,0.0,"(20.0, 25.0)","(15.0, 20.0)",0.0,ST
101,0.0,"(20.0, 25.0)","(20.0, 25.0)",0.0,ST
102,0.0,"(20.0, 25.0)","(25.0, 30.0)",0.0,ST
103,0.0,"(20.0, 25.0)","(30.0, 35.0)",0.0,ST
104,0.0,"(20.0, 25.0)","(35.0, 40.0)",0.0,ST
105,0.0,"(20.0, 25.0)","(40.0, 45.0)",0.0,ST
106,0.0,"(20.0, 25.0)","(45.0, 50.0)",0.0,ST
107,0.0,"(20.0, 25.0)","(50.0, 55.0)",0.0,ST
108,0.0,"(20.0, 25.0)","(55.0, 60.0)",0.0,ST
109,0.0,"(20.0, 25.0)","(60.0, 65.0)",0.0,ST
110,0.0,"(20.0, 25.0)","(65.0, 70.0)",0.0,ST
111,0.0,"(20.0, 25.0)","(70.0, 75.0)",0.0,ST
112,0.0,"(20.0, 25.0)","(75.0, 80.0)",0.0,ST
113,0.0,"(20.0, 25.0)","(80.0, 85.0)",0.0,ST
114,0.0,"(20.0, 25.0)","(85.0, 90.0)",0.0,ST
115,0.0,"(20.0, 25.0)","(90.0, 95.0)",0.0,ST
116,8.0,"(20.0, 25.0)","(95.0, 100.0)",0.024615384615384615,ST
117,2.0,"(20.0, 25.0)","(100.0, 105.0)",0.006153846153846154,ST
118,4.0,"(20.0, 25.0)","(105.0, 110.0)",0.012307692307692308,ST
119,2.0,"(20.0, 25.0)","(110.0, 115.0)",0.006153846153846154,ST
120,0.0,"(20.0, 25.0)","(115.0, 120.0)",0.0,ST
121,0.0,"(25.0, 30.0)","(0.0, 5.0)",0.0,ST
122,0.0,"(25.0, 30.0)","(5.0, 10.0)",0.0,ST
123,0.0,"(25.0, 30.0)","(10.0, 15.0)",0.0,ST
124,0.0,"(25.0, 30.0)","(15.0, 20.0)",0.0,ST
125,0.0,"(25.0, 30.0)","(20.0, 25.0)",0.0,ST
126,0.0,"(25.0, 30.0)","(25.0, 30.0)",0.0,ST
127,0.0,"(25.0, 30.0)","(30.0, 35.0)",0.0,ST
128,0.0,"(25.0, 30.0)","(35.0, 40.0)",0.0,ST
129,0.0,"(25.0, 30.0)","(40.0, 45.0)",0.0,ST
130,0.0,"(25.0, 30.0)","(45.0, 50.0)",0.0,ST
131,0.0,"(25.0, 30.0)","(50.0, 55.0)",0.0,ST
132,0.0,"(25.0, 30.0)","(55.0, 60.0)",0.0,ST
133,0.0,"(25.0, 30.0)","(60.0, 65.0)",0.0,ST
134,0.0,"(25.0, 30.0)","(65.0, 70.0)",0.0,ST
135,0.0,"(25.0, 30.0)","(70.0, 75.0)",0.0,ST
136,0.0,"(25.0, 30.0)","(75.0, 80.0)",0.0,ST
137,0.0,"(25.0, 30.0)","(80.0, 85.0)",0.0,ST
138,0.0,"(25.0, 30.0)","(85.0, 90.0)",0.0,ST
139,3.0,"(25.0, 30.0)","(90.0, 95.0)",0.009230769230769232,ST
140,4.0,"(25.0, 30.0)","(95.0, 100.0)",0.012307692307692308,ST
141,11.0,"(25.0, 30.0)","(100.0, 105.0)",0.033846153846153845,ST
142,17.0,"(25.0, 30.0)","(105.0, 110.0)",0.052307692307692305,ST
143,21.0,"(25.0, 30.0)","(110.0, 115.0)",0.06461538461538462,ST
144,1.0,"(25.0, 30.0)","(115.0, 120.0)",0.003076923076923077,ST
145,0.0,"(30.0, 35.0)","(0.0, 5.0)",0.0,ST
146,0.0,"(30.0, 35.0)","(5.0, 10.0)",0.0,ST
147,0.0,"(30.0, 35.0)","(10.0, 15.0)",0.0,ST
148,0.0,"(30.0, 35.0)","(15.0, 20.0)",0.0,ST
149,0.0,"(30.0, 35.0)","(20.0, 25.0)",0.0,ST
150,0.0,"(30.0, 35.0)","(25.0, 30.0)",0.0,ST
151,0.0,"(30.0, 35.0)","(30.0, 35.0)",0.0,ST
152,0.0,"(30.0, 35.0)","(35.0, 40.0)",0.0,ST
153,0.0,"(30.0, 35.0)","(40.0, 45.0)",0.0,ST
154,0.0,"(30.0, 35.0)","(45.0, 50.0)",0.0,ST
155,0.0,"(30.0, 35.0)","(50.0, 55.0)",0.0,ST
156,1.0,"(30.0, 35.0)","(55.0, 60.0)",0.003076923076923077,ST
157,0.0,"(30.0, 35.0)","(60.0, 65.0)",0.0,ST
158,0.0,"(30.0, 35.0)","(65.0, 70.0)",0.0,ST
159,0.0,"(30.0, 35.0)","(70.0, 75.0)",0.0,ST
160,0.0,"(30.0, 35.0)","(75.0, 80.0)",0.0,ST
161,0.0,"(30.0, 35.0)","(80.0, 85.0)",0.0,ST
162,0.0,"(30.0, 35.0)","(85.0, 90.0)",0.0,ST
163,0.0,"(30.0, 35.0)","(90.0, 95.0)",0.0,ST
164,3.0,"(30.0, 35.0)","(95.0, 100.0)",0.009230769230769232,ST
165,13.0,"(30.0, 35.0)","(100.0, 105.0)",0.04,ST
166,20.0,"(30.0, 35.0)","(105.0, 110.0)",0.06153846153846154,ST
167,17.0,"(30.0, 35.0)","(110.0, 115.0)",0.052307692307692305,ST
168,1.0,"(30.0, 35.0)","(115.0, 120.0)",0.003076923076923077,ST
169,0.0,"(35.0, 40.0)","(0.0, 5.0)",0.0,ST
170,0.0,"(35.0, 40.0)","(5.0, 10.0)",0.0,ST
171,0.0,"(35.0, 40.0)","(10.0, 15.0)",0.0,ST
172,0.0,"(35.0, 40.0)","(15.0, 20.0)",0.0,ST
173,0.0,"(35.0, 40.0)","(20.0, 25.0)",0.0,ST
174,0.0,"(35.0, 40.0)","(25.0, 30.0)",0.0,ST
175,0.0,"(35.0, 40.0)","(30.0, 35.0)",0.0,ST
176,0.0,"(35.0, 40.0)","(35.0, 40.0)",0.0,ST
177,0.0,"(35.0, 40.0)","(40.0, 45.0)",0.0,ST
178,0.0,"(35.0, 40.0)","(45.0, 50.0)",0.0,ST
179,0.0,"(35.0, 40.0)","(50.0, 55.0)",0.0,ST
180,0.0,"(35.0, 40.0)","(55.0, 60.0)",0.0,ST
181,0.0,"(35.0, 40.0)","(60.0, 65.0)",0.0,ST
182,0.0,"(35.0, 40.0)","(65.0, 70.0)",0.0,ST
183,0.0,"(35.0, 40.0)","(70.0, 75.0)",0.0,ST
184,0.0,"(35.0, 40.0)","(75.0, 80.0)",0.0,ST
185,0.0,"(35.0, 40.0)","(80.0, 85.0)",0.0,ST
186,1.0,"(35.0, 40.0)","(85.0, 90.0)",0.003076923076923077,ST
187,6.0,"(35.0, 40.0)","(90.0, 95.0)",0.018461538461538463,ST
188,4.0,"(35.0, 40.0)","(95.0, 100.0)",0.012307692307692308,ST
189,14.0,"(35.0, 40.0)","(100.0, 105.0)",0.043076923076923075,ST
190,14.0,"(35.0, 40.0)","(105.0, 110.0)",0.043076923076923075,ST
191,8.0,"(35.0, 40.0)","(110.0, 115.0)",0.024615384615384615,ST
192,4.0,"(35.0, 40.0)","(115.0, 120.0)",0.012307692307692308,ST
193,0.0,"(40.0, 45.0)","(0.0, 5.0)",0.0,ST
194,0.0,"(40.0, 45.0)","(5.0, 10.0)",0.0,ST
195,0.0,"(40.0, 45.0)","(10.0, 15.0)",0.0,ST
196,0.0,"(40.0, 45.0)","(15.0, 20.0)",0.0,ST
197,0.0,"(40.0, 45.0)","(20.0, 25.0)",0.0,ST
198,0.0,"(40.0, 45.0)","(25.0, 30.0)",0.0,ST
199,0.0,"(40.0, 45.0)","(30.0, 35.0)",0.0,ST
200,0.0,"(40.0, 45.0)","(35.0, 40.0)",0.0,ST
201,1.0,"(40.0, 45.0)","(40.0, 45.0)",0.003076923076923077,ST
202,0.0,"(40.0, 45.0)","(45.0, 50.0)",0.0,ST
203,0.0,"(40.0, 45.0)","(50.0, 55.0)",0.0,ST
204,0.0,"(40.0, 45.0)","(55.0, 60.0)",0.0,ST
205,0.0,"(40.0, 45.0)","(60.0, 65.0)",0.0,ST
206,0.0,"(40.0, 45.0)","(65.0, 70.0)",0.0,ST
207,0.0,"(40.0, 45.0)","(70.0, 75.0)",0.0,ST
208,0.0,"(40.0, 45.0)","(75.0, 80.0)",0.0,ST
209,0.0,"(40.0, 45.0)","(80.0, 85.0)",0.0,ST
210,1.0,"(40.0, 45.0)","(85.0, 90.0)",0.003076923076923077,ST
211,7.0,"(40.0, 45.0)","(90.0, 95.0)",0.021538461538461538,ST
212,13.0,"(40.0, 45.0)","(95.0, 100.0)",0.04,ST
213,3.0,"(40.0, 45.0)","(100.0, 105.0)",0.009230769230769232,ST
214,11.0,"(40.0, 45.0)","(105.0, 110.0)",0.033846153846153845,ST
215,16.0,"(40.0, 45.0)","(110.0, 115.0)",0.04923076923076923,ST
216,2.0,"(40.0, 45.0)","(115.0, 120.0)",0.006153846153846154,ST
217,0.0,"(45.0, 50.0)","(0.0, 5.0)",0.0,ST
218,0.0,"(45.0, 50.0)","(5.0, 10.0)",0.0,ST
219,0.0,"(45.0, 50.0)","(10.0, 15.0)",0.0,ST
220,0.0,"(45.0, 50.0)","(15.0, 20.0)",0.0,ST
221,0.0,"(45.0, 50.0)","(20.0, 25.0)",0.0,ST
222,0.0,"(45.0, 50.0)","(25.0, 30.0)",0.0,ST
223,0.0,"(45.0, 50.0)","(30.0, 35.0)",0.0,ST
224,0.0,"(45.0, 50.0)","(35.0, 40.0)",0.0,ST
225,0.0,"(45.0, 50.0)","(40.0, 45.0)",0.0,ST
226,0.0,"(45.0, 50.0)","(45.0, 50.0)",0.0,ST
227,0.0,"(45.0, 50.0)","(50.0, 55.0)",0.0,ST
228,0.0,"(45.0, 50.0)","(55.0, 60.0)",0.0,ST
229,0.0,"(45.0, 50.0)","(60.0, 65.0)",0.0,ST
230,0.0,"(45.0, 50.0)","(65.0, 70.0)",0.0,ST
231,1.0,"(45.0, 50.0)","(70.0, 75.0)",0.003076923076923077,ST
232,0.0,"(45.0, 50.0)","(75.0, 80.0)",0.0,ST
233,0.0,"(45.0, 50.0)","(80.0, 85.0)",0.0,ST
234,1.0,"(45.0, 50.0)","(85.0, 90.0)",0.003076923076923077,ST
235,4.0,"(45.0, 50.0)","(90.0, 95.0)",0.012307692307692308,ST
236,7.0,"(45.0, 50.0)","(95.0, 100.0)",0.021538461538461538,ST
237,12.0,"(45.0, 50.0)","(100.0, 105.0)",0.036923076923076927,ST
238,12.0,"(45.0, 50.0)","(105.0, 110.0)",0.036923076923076927,ST
239,15.0,"(45.0, 50.0)","(110.0, 115.0)",0.046153846153846156,ST
240,3.0,"(45.0, 50.0)","(115.0, 120.0)",0.009230769230769232,ST
241,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,ST
242,0.0,"(50.0, 55.0)","(5.0, 10.0)",0.0,ST
243,0.0,"(50.0, 55.0)","(10.0, 15.0)",0.0,ST
244,0.0,"(50.0, 55.0)","(15.0, 20.0)",0.0,ST
245,0.0,"(50.0, 55.0)","(20.0, 25.0)",0.0,ST
246,0.0,"(50.0, 55.0)","(25.0, 30.0)",0.0,ST
247,0.0,"(50.0, 55.0)","(30.0, 35.0)",0.0,ST
248,0.0,"(50.0, 55.0)","(35.0, 40.0)",0.0,ST
249,0.0,"(50.0, 55.0)","(40.0, 45.0)",0.0,ST
250,0.0,"(50.0, 55.0)","(45.0, 50.0)",0.0,ST
251,0.0,"(50.0, 55.0)","(50.0, 55.0)",0.0,ST
252,0.0,"(50.0, 55.0)","(55.0, 60.0)",0.0,ST
253,0.0,"(50.0, 55.0)","(60.0, 65.0)",0.0,ST
254,0.0,"(50.0, 55.0)","(65.0, 70.0)",0.0,ST
255,0.0,"(50.0, 55.0)","(70.0, 75.0)",0.0,ST
256,0.0,"(50.0, 55.0)","(75.0, 80.0)",0.0,ST
257,0.0,"(50.0, 55.0)","(80.0, 85.0)",0.0,ST
258,0.0,"(50.0, 55.0)","(85.0, 90.0)",0.0,ST
259,3.0,"(50.0, 55.0)","(90.0, 95.0)",0.009230769230769232,ST
260,3.0,"(50.0, 55.0)","(95.0, 100.0)",0.009230769230769232,ST
261,3.0,"(50.0, 55.0)","(100.0, 105.0)",0.009230769230769232,ST
262,6.0,"(50.0, 55.0)","(105.0, 110.0)",0.018461538461538463,ST
263,9.0,"(50.0, 55.0)","(110.0, 115.0)",0.027692307692307693,ST
264,3.0,"(50.0, 55.0)","(115.0, 120.0)",0.009230769230769232,ST
265,0.0,"(55.0, 60.0)","(0.0, 5.0)",0.0,ST
266,0.0,"(55.0, 60.0)","(5.0, 10.0)",0.0,ST
267,0.0,"(55.0, 60.0)","(10.0, 15.0)",0.0,ST
268,0.0,"(55.0, 60.0)","(15.0, 20.0)",0.0,ST
269,0.0,"(55.0, 60.0)","(20.0, 25.0)",0.0,ST
270,0.0,"(55.0, 60.0)","(25.0, 30.0)",0.0,ST
271,0.0,"(55.0, 60.0)","(30.0, 35.0)",0.0,ST
272,0.0,"(55.0, 60.0)","(35.0, 40.0)",0.0,ST
273,0.0,"(55.0, 60.0)","(40.0, 45.0)",0.0,ST
274,0.0,"(55.0, 60.0)","(45.0, 50.0)",0.0,ST
275,0.0,"(55.0, 60.0)","(50.0, 55.0)",0.0,ST
276,0.0,"(55.0, 60.0)","(55.0, 60.0)",0.0,ST
277,0.0,"(55.0, 60.0)","(60.0, 65.0)",0.0,ST
278,0.0,"(55.0, 60.0)","(65.0, 70.0)",0.0,ST
279,0.0,"(55.0, 60.0)","(70.0, 75.0)",0.0,ST
280,0.0,"(55.0, 60.0)","(75.0, 80.0)",0.0,ST
281,0.0,"(55.0, 60.0)","(80.0, 85.0)",0.0,ST
282,0.0,"(55.0, 60.0)","(85.0, 90.0)",0.0,ST
283,0.0,"(55.0, 60.0)","(90.0, 95.0)",0.0,ST
284,1.0,"(55.0, 60.0)","(95.0, 100.0)",0.003076923076923077,ST
285,1.0,"(55.0, 60.0)","(100.0, 105.0)",0.003076923076923077,ST
286,2.0,"(55.0, 60.0)","(105.0, 110.0)",0.006153846153846154,ST
287,2.0,"(55.0, 60.0)","(110.0, 115.0)",0.006153846153846154,ST
288,0.0,"(55.0, 60.0)","(115.0, 120.0)",0.0,ST
289,0.0,"(60.0, 65.0)","(0.0, 5.0)",0.0,ST
290,0.0,"(60.0, 65.0)","(5.0, 10.0)",0.0,ST
291,0.0,"(60.0, 65.0)","(10.0, 15.0)",0.0,ST
292,0.0,"(60.0, 65.0)","(15.0, 20.0)",0.0,ST
293,0.0,"(60.0, 65.0)","(20.0, 25.0)",0.0,ST
294,0.0,"(60.0, 65.0)","(25.0, 30.0)",0.0,ST
295,0.0,"(60.0, 65.0)","(30.0, 35.0)",0.0,ST
296,0.0,"(60.0, 65.0)","(35.0, 40.0)",0.0,ST
297,0.0,"(60.0, 65.0)","(40.0, 45.0)",0.0,ST
298,0.0,"(60.0, 65.0)","(45.0, 50.0)",0.0,ST
299,0.0,"(60.0, 65.0)","(50.0, 55.0)",0.0,ST
300,0.0,"(60.0, 65.0)","(55.0, 60.0)",0.0,ST
301,0.0,"(60.0, 65.0)","(60.0, 65.0)",0.0,ST
302,0.0,"(60.0, 65.0)","(65.0, 70.0)",0.0,ST
303,0.0,"(60.0, 65.0)","(70.0, 75.0)",0.0,ST
304,0.0,"(60.0, 65.0)","(75.0, 80.0)",0.0,ST
305,0.0,"(60.0, 65.0)","(80.0, 85.0)",0.0,ST
306,0.0,"(60.0, 65.0)","(85.0, 90.0)",0.0,ST
307,0.0,"(60.0, 65.0)","(90.0, 95.0)",0.0,ST
308,0.0,"(60.0, 65.0)","(95.0, 100.0)",0.0,ST
309,0.0,"(60.0, 65.0)","(100.0, 105.0)",0.0,ST
310,1.0,"(60.0, 65.0)","(105.0, 110.0)",0.003076923076923077,ST
311,0.0,"(60.0, 65.0)","(110.0, 115.0)",0.0,ST
312,0.0,"(60.0, 65.0)","(115.0, 120.0)",0.0,ST
313,0.0,"(65.0, 70.0)","(0.0, 5.0)",0.0,ST
314,0.0,"(65.0, 70.0)","(5.0, 10.0)",0.0,ST
315,0.0,"(65.0, 70.0)","(10.0, 15.0)",0.0,ST
316,0.0,"(65.0, 70.0)","(15.0, 20.0)",0.0,ST
317,0.0,"(65.0, 70.0)","(20.0, 25.0)",0.0,ST
318,0.0,"(65.0, 70.0)","(25.0, 30.0)",0.0,ST
319,0.0,"(65.0, 70.0)","(30.0, 35.0)",0.0,ST
320,0.0,"(65.0, 70.0)","(35.0, 40.0)",0.0,ST
321,0.0,"(65.0, 70.0)","(40.0, 45.0)",0.0,ST
322,0.0,"(65.0, 70.0)","(45.0, 50.0)",0.0,ST
323,0.0,"(65.0, 70.0)","(50.0, 55.0)",0.0,ST
324,0.0,"(65.0, 70.0)","(55.0, 60.0)",0.0,ST
325,0.0,"(65.0, 70.0)","(60.0, 65.0)",0.0,ST
326,0.0,"(65.0, 70.0)","(65.0, 70.0)",0.0,ST
327,0.0,"(65.0, 70.0)","(70.0, 75.0)",0.0,ST
328,0.0,"(65.0, 70.0)","(75.0, 80.0)",0.0,ST
329,0.0,"(65.0, 70.0)","(80.0, 85.0)",0.0,ST
330,0.0,"(65.0, 70.0)","(85.0, 90.0)",0.0,ST
331,0.0,"(65.0, 70.0)","(90.0, 95.0)",0.0,ST
332,0.0,"(65.0, 70.0)","(95.0, 100.0)",0.0,ST
333,1.0,"(65.0, 70.0)","(100.0, 105.0)",0.003076923076923077,ST
334,0.0,"(65.0, 70.0)","(105.0, 110.0)",0.0,ST
335,0.0,"(65.0, 70.0)","(110.0, 115.0)",0.0,ST
336,0.0,"(65.0, 70.0)","(115.0, 120.0)",0.0,ST
337,0.0,"(70.0, 75.0)","(0.0, 5.0)",0.0,ST
338,0.0,"(70.0, 75.0)","(5.0, 10.0)",0.0,ST
339,0.0,"(70.0, 75.0)","(10.0, 15.0)",0.0,ST
340,0.0,"(70.0, 75.0)","(15.0, 20.0)",0.0,ST
341,0.0,"(70.0, 75.0)","(20.0, 25.0)",0.0,ST
342,0.0,"(70.0, 75.0)","(25.0, 30.0)",0.0,ST
343,0.0,"(70.0, 75.0)","(30.0, 35.0)",0.0,ST
344,0.0,"(70.0, 75.0)","(35.0, 40.0)",0.0,ST
345,0.0,"(70.0, 75.0)","(40.0, 45.0)",0.0,ST
346,0.0,"(70.0, 75.0)","(45.0, 50.0)",0.0,ST
347,0.0,"(70.0, 75.0)","(50.0, 55.0)",0.0,ST
348,0.0,"(70.0, 75.0)","(55.0, 60.0)",0.0,ST
349,0.0,"(70.0, 75.0)","(60.0, 65.0)",0.0,ST
350,0.0,"(70.0, 75.0)","(65.0, 70.0)",0.0,ST
351,0.0,"(70.0, 75.0)","(70.0, 75.0)",0.0,ST
352,0.0,"(70.0, 75.0)","(75.0, 80.0)",0.0,ST
353,0.0,"(70.0, 75.0)","(80.0, 85.0)",0.0,ST
354,0.0,"(70.0, 75.0)","(85.0, 90.0)",0.0,ST
355,0.0,"(70.0, 75.0)","(90.0, 95.0)",0.0,ST
356,0.0,"(70.0, 75.0)","(95.0, 100.0)",0.0,ST
357,0.0,"(70.0, 75.0)","(100.0, 105.0)",0.0,ST
358,0.0,"(70.0, 75.0)","(105.0, 110.0)",0.0,ST
359,0.0,"(70.0, 75.0)","(110.0, 115.0)",0.0,ST
360,0.0,"(70.0, 75.0)","(115.0, 120.0)",0.0,ST
361,0.0,"(75.0, 80.0)","(0.0, 5.0)",0.0,ST
362,0.0,"(75.0, 80.0)","(5.0, 10.0)",0.0,ST
363,0.0,"(75.0, 80.0)","(10.0, 15.0)",0.0,ST
364,0.0,"(75.0, 80.0)","(15.0, 20.0)",0.0,ST
365,0.0,"(75.0, 80.0)","(20.0, 25.0)",0.0,ST
366,0.0,"(75.0, 80.0)","(25.0, 30.0)",0.0,ST
367,0.0,"(75.0, 80.0)","(30.0, 35.0)",0.0,ST
368,0.0,"(75.0, 80.0)","(35.0, 40.0)",0.0,ST
369,0.0,"(75.0, 80.0)","(40.0, 45.0)",0.0,ST
370,0.0,"(75.0, 80.0)","(45.0, 50.0)",0.0,ST
371,0.0,"(75.0, 80.0)","(50.0, 55.0)",0.0,ST
372,0.0,"(75.0, 80.0)","(55.0, 60.0)",0.0,ST
373,0.0,"(75.0, 80.0)","(60.0, 65.0)",0.0,ST
374,0.0,"(75.0, 80.0)","(65.0, 70.0)",0.0,ST
375,0.0,"(75.0, 80.0)","(70.0, 75.0)",0.0,ST
376,0.0,"(75.0, 80.0)","(75.0, 80.0)",0.0,ST
377,0.0,"(75.0, 80.0)","(80.0, 85.0)",0.0,ST
378,0.0,"(75.0, 80.0)","(85.0, 90.0)",0.0,ST
379,0.0,"(75.0, 80.0)","(90.0, 95.0)",0.0,ST
380,0.0,"(75.0, 80.0)","(95.0, 100.0)",0.0,ST
381,0.0,"(75.0, 80.0)","(100.0, 105.0)",0.0,ST
382,0.0,"(75.0, 80.0)","(105.0, 110.0)",0.0,ST
383,0.0,"(75.0, 80.0)","(110.0, 115.0)",0.0,ST
384,0.0,"(75.0, 80.0)","(115.0, 120.0)",0.0,ST
1,0.0,"(0.0, 5.0)","(0.0, 5.0)",0.0,DM
2,0.0,"(0.0, 5.0)","(5.0, 10.0)",0.0,DM
3,0.0,"(0.0, 5.0)","(10.0, 15.0)",0.0,DM
4,0.0,"(0.0, 5.0)","(15.0, 20.0)",0.0,DM
5,0.0,"(0.0, 5.0)","(20.0, 25.0)",0.0,DM
6,0.0,"(0.0, 5.0)","(25.0, 30.0)",0.0,DM
7,0.0,"(0.0, 5.0)","(30.0, 35.0)",0.0,DM
8,0.0,"(0.0, 5.0)","(35.0, 40.0)",0.0,DM
9,0.0,"(0.0, 5.0)","(40.0, 45.0)",0.0,DM
10,0.0,"(0.0, 5.0)","(45.0, 50.0)",0.0,DM
11,0.0,"(0.0, 5.0)","(50.0, 55.0)",0.0,DM
12,0.0,"(0.0, 5.0)","(55.0, 60.0)",0.0,DM
13,0.0,"(0.0, 5.0)","(60.0, 65.0)",0.0,DM
14,0.0,"(0.0, 5.0)","(65.0, 70.0)",0.0,DM
15,0.0,"(0.0, 5.0)","(70.0, 75.0)",0.0,DM
16,0.0,"(0.0, 5.0)","(75.0, 80.0)",0.0,DM
17,0.0,"(0.0, 5.0)","(80.0, 85.0)",0.0,DM
18,0.0,"(0.0, 5.0)","(85.0, 90.0)",0.0,DM
19,0.0,"(0.0, 5.0)","(90.0, 95.0)",0.0,DM
20,0.0,"(0.0, 5.0)","(95.0, 100.0)",0.0,DM
21,0.0,"(0.0, 5.0)","(100.0, 105.0)",0.0,DM
