Pitch_Number,count,x_interval,y_interval,percentage,position
23,7.0,"(0.0, 5.0)","(110.0, 115.0)",0.0019751693002257337,ST
24,54.0,"(0.0, 5.0)","(115.0, 120.0)",0.015237020316027089,ST
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,ST
26,0.0,"(5.0, 10.0)","(5.0, 10.0)",0.0,ST
27,0.0,"(5.0, 10.0)","(10.0, 15.0)",0.0,ST
28,0.0,"(5.0, 10.0)","(15.0, 20.0)",0.0,ST
29,1.0,"(5.0, 10.0)","(20.0, 25.0)",0.0002821670428893905,ST
30,1.0,"(5.0, 10.0)","(25.0, 30.0)",0.0002821670428893905,ST
31,1.0,"(5.0, 10.0)","(30.0, 35.0)",0.0002821670428893905,ST
32,4.0,"(5.0, 10.0)","(35.0, 40.0)",0.001128668171557562,ST
33,2.0,"(5.0, 10.0)","(40.0, 45.0)",0.000564334085778781,ST
34,6.0,"(5.0, 10.0)","(45.0, 50.0)",0.001693002257336343,ST
35,11.0,"(5.0, 10.0)","(50.0, 55.0)",0.0031038374717832955,ST
36,6.0,"(5.0, 10.0)","(55.0, 60.0)",0.001693002257336343,ST
37,16.0,"(5.0, 10.0)","(60.0, 65.0)",0.004514672686230248,ST
38,29.0,"(5.0, 10.0)","(65.0, 70.0)",0.008182844243792325,ST
39,12.0,"(5.0, 10.0)","(70.0, 75.0)",0.003386004514672686,ST
40,19.0,"(5.0, 10.0)","(75.0, 80.0)",0.00536117381489842,ST
41,20.0,"(5.0, 10.0)","(80.0, 85.0)",0.0056433408577878106,ST
42,9.0,"(5.0, 10.0)","(85.0, 90.0)",0.0025395033860045146,ST
43,19.0,"(5.0, 10.0)","(90.0, 95.0)",0.00536117381489842,ST
44,26.0,"(5.0, 10.0)","(95.0, 100.0)",0.007336343115124154,ST
45,10.0,"(5.0, 10.0)","(100.0, 105.0)",0.0028216704288939053,ST
46,6.0,"(5.0, 10.0)","(105.0, 110.0)",0.001693002257336343,ST
47,7.0,"(5.0, 10.0)","(110.0, 115.0)",0.0019751693002257337,ST
48,3.0,"(5.0, 10.0)","(115.0, 120.0)",0.0008465011286681715,ST
49,0.0,"(10.0, 15.0)","(0.0, 5.0)",0.0,ST
50,0.0,"(10.0, 15.0)","(5.0, 10.0)",0.0,ST
51,2.0,"(10.0, 15.0)","(10.0, 15.0)",0.000564334085778781,ST
52,0.0,"(10.0, 15.0)","(15.0, 20.0)",0.0,ST
53,0.0,"(10.0, 15.0)","(20.0, 25.0)",0.0,ST
54,2.0,"(10.0, 15.0)","(25.0, 30.0)",0.000564334085778781,ST
55,1.0,"(10.0, 15.0)","(30.0, 35.0)",0.0002821670428893905,ST
56,3.0,"(10.0, 15.0)","(35.0, 40.0)",0.0008465011286681715,ST
57,5.0,"(10.0, 15.0)","(40.0, 45.0)",0.0014108352144469526,ST
58,9.0,"(10.0, 15.0)","(45.0, 50.0)",0.0025395033860045146,ST
59,6.0,"(10.0, 15.0)","(50.0, 55.0)",0.001693002257336343,ST
60,11.0,"(10.0, 15.0)","(55.0, 60.0)",0.0031038374717832955,ST
61,13.0,"(10.0, 15.0)","(60.0, 65.0)",0.003668171557562077,ST
62,15.0,"(10.0, 15.0)","(65.0, 70.0)",0.004232505643340858,ST
63,22.0,"(10.0, 15.0)","(70.0, 75.0)",0.006207674943566591,ST
64,21.0,"(10.0, 15.0)","(75.0, 80.0)",0.005925507900677201,ST
65,23.0,"(10.0, 15.0)","(80.0, 85.0)",0.006489841986455982,ST
66,25.0,"(10.0, 15.0)","(85.0, 90.0)",0.007054176072234763,ST
67,32.0,"(10.0, 15.0)","(90.0, 95.0)",0.009029345372460496,ST
68,13.0,"(10.0, 15.0)","(95.0, 100.0)",0.003668171557562077,ST
69,12.0,"(10.0, 15.0)","(100.0, 105.0)",0.003386004514672686,ST
70,9.0,"(10.0, 15.0)","(105.0, 110.0)",0.0025395033860045146,ST
71,2.0,"(10.0, 15.0)","(110.0, 115.0)",0.000564334085778781,ST
72,3.0,"(10.0, 15.0)","(115.0, 120.0)",0.0008465011286681715,ST
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,ST
74,0.0,"(15.0, 20.0)","(5.0, 10.0)",0.0,ST
75,0.0,"(15.0, 20.0)","(10.0, 15.0)",0.0,ST
76,0.0,"(15.0, 20.0)","(15.0, 20.0)",0.0,ST
77,1.0,"(15.0, 20.0)","(20.0, 25.0)",0.0002821670428893905,ST
78,1.0,"(15.0, 20.0)","(25.0, 30.0)",0.0002821670428893905,ST
79,6.0,"(15.0, 20.0)","(30.0, 35.0)",0.001693002257336343,ST
80,5.0,"(15.0, 20.0)","(35.0, 40.0)",0.0014108352144469526,ST
81,4.0,"(15.0, 20.0)","(40.0, 45.0)",0.001128668171557562,ST
82,7.0,"(15.0, 20.0)","(45.0, 50.0)",0.0019751693002257337,ST
83,7.0,"(15.0, 20.0)","(50.0, 55.0)",0.0019751693002257337,ST
84,11.0,"(15.0, 20.0)","(55.0, 60.0)",0.0031038374717832955,ST
85,16.0,"(15.0, 20.0)","(60.0, 65.0)",0.004514672686230248,ST
86,11.0,"(15.0, 20.0)","(65.0, 70.0)",0.0031038374717832955,ST
87,25.0,"(15.0, 20.0)","(70.0, 75.0)",0.007054176072234763,ST
88,20.0,"(15.0, 20.0)","(75.0, 80.0)",0.0056433408577878106,ST
89,30.0,"(15.0, 20.0)","(80.0, 85.0)",0.008465011286681716,ST
90,27.0,"(15.0, 20.0)","(85.0, 90.0)",0.007618510158013544,ST
91,31.0,"(15.0, 20.0)","(90.0, 95.0)",0.008747178329571106,ST
92,15.0,"(15.0, 20.0)","(95.0, 100.0)",0.004232505643340858,ST
93,8.0,"(15.0, 20.0)","(100.0, 105.0)",0.002257336343115124,ST
94,5.0,"(15.0, 20.0)","(105.0, 110.0)",0.0014108352144469526,ST
95,6.0,"(15.0, 20.0)","(110.0, 115.0)",0.001693002257336343,ST
96,6.0,"(15.0, 20.0)","(115.0, 120.0)",0.001693002257336343,ST
97,0.0,"(20.0, 25.0)","(0.0, 5.0)",0.0,ST
98,0.0,"(20.0, 25.0)","(5.0, 10.0)",0.0,ST
99,0.0,"(20.0, 25.0)","(10.0, 15.0)",0.0,ST
100,0.0,"(20.0, 25.0)","(15.0, 20.0)",0.0,ST
101,0.0,"(20.0, 25.0)","(20.0, 25.0)",0.0,ST
102,2.0,"(20.0, 25.0)","(25.0, 30.0)",0.000564334085778781,ST
103,2.0,"(20.0, 25.0)","(30.0, 35.0)",0.000564334085778781,ST
104,6.0,"(20.0, 25.0)","(35.0, 40.0)",0.001693002257336343,ST
105,6.0,"(20.0, 25.0)","(40.0, 45.0)",0.001693002257336343,ST
106,5.0,"(20.0, 25.0)","(45.0, 50.0)",0.0014108352144469526,ST
107,7.0,"(20.0, 25.0)","(50.0, 55.0)",0.0019751693002257337,ST
108,13.0,"(20.0, 25.0)","(55.0, 60.0)",0.003668171557562077,ST
109,23.0,"(20.0, 25.0)","(60.0, 65.0)",0.006489841986455982,ST
110,24.0,"(20.0, 25.0)","(65.0, 70.0)",0.006772009029345372,ST
111,17.0,"(20.0, 25.0)","(70.0, 75.0)",0.004796839729119639,ST
112,23.0,"(20.0, 25.0)","(75.0, 80.0)",0.006489841986455982,ST
113,29.0,"(20.0, 25.0)","(80.0, 85.0)",0.008182844243792325,ST
114,33.0,"(20.0, 25.0)","(85.0, 90.0)",0.009311512415349887,ST
115,26.0,"(20.0, 25.0)","(90.0, 95.0)",0.007336343115124154,ST
116,26.0,"(20.0, 25.0)","(95.0, 100.0)",0.007336343115124154,ST
117,12.0,"(20.0, 25.0)","(100.0, 105.0)",0.003386004514672686,ST
118,23.0,"(20.0, 25.0)","(105.0, 110.0)",0.006489841986455982,ST
119,14.0,"(20.0, 25.0)","(110.0, 115.0)",0.0039503386004514675,ST
120,9.0,"(20.0, 25.0)","(115.0, 120.0)",0.0025395033860045146,ST
121,0.0,"(25.0, 30.0)","(0.0, 5.0)",0.0,ST
122,0.0,"(25.0, 30.0)","(5.0, 10.0)",0.0,ST
123,0.0,"(25.0, 30.0)","(10.0, 15.0)",0.0,ST
124,1.0,"(25.0, 30.0)","(15.0, 20.0)",0.0002821670428893905,ST
125,2.0,"(25.0, 30.0)","(20.0, 25.0)",0.000564334085778781,ST
126,2.0,"(25.0, 30.0)","(25.0, 30.0)",0.000564334085778781,ST
127,1.0,"(25.0, 30.0)","(30.0, 35.0)",0.0002821670428893905,ST
128,4.0,"(25.0, 30.0)","(35.0, 40.0)",0.001128668171557562,ST
129,10.0,"(25.0, 30.0)","(40.0, 45.0)",0.0028216704288939053,ST
130,7.0,"(25.0, 30.0)","(45.0, 50.0)",0.0019751693002257337,ST
131,9.0,"(25.0, 30.0)","(50.0, 55.0)",0.0025395033860045146,ST
132,9.0,"(25.0, 30.0)","(55.0, 60.0)",0.0025395033860045146,ST
133,15.0,"(25.0, 30.0)","(60.0, 65.0)",0.004232505643340858,ST
134,19.0,"(25.0, 30.0)","(65.0, 70.0)",0.00536117381489842,ST
135,28.0,"(25.0, 30.0)","(70.0, 75.0)",0.007900677200902935,ST
136,30.0,"(25.0, 30.0)","(75.0, 80.0)",0.008465011286681716,ST
137,28.0,"(25.0, 30.0)","(80.0, 85.0)",0.007900677200902935,ST
138,22.0,"(25.0, 30.0)","(85.0, 90.0)",0.006207674943566591,ST
139,34.0,"(25.0, 30.0)","(90.0, 95.0)",0.009593679458239277,ST
140,36.0,"(25.0, 30.0)","(95.0, 100.0)",0.010158013544018058,ST
141,11.0,"(25.0, 30.0)","(100.0, 105.0)",0.0031038374717832955,ST
142,10.0,"(25.0, 30.0)","(105.0, 110.0)",0.0028216704288939053,ST
143,8.0,"(25.0, 30.0)","(110.0, 115.0)",0.002257336343115124,ST
144,3.0,"(25.0, 30.0)","(115.0, 120.0)",0.0008465011286681715,ST
145,0.0,"(30.0, 35.0)","(0.0, 5.0)",0.0,ST
146,1.0,"(30.0, 35.0)","(5.0, 10.0)",0.0002821670428893905,ST
147,0.0,"(30.0, 35.0)","(10.0, 15.0)",0.0,ST
148,1.0,"(30.0, 35.0)","(15.0, 20.0)",0.0002821670428893905,ST
149,1.0,"(30.0, 35.0)","(20.0, 25.0)",0.0002821670428893905,ST
150,2.0,"(30.0, 35.0)","(25.0, 30.0)",0.000564334085778781,ST
151,2.0,"(30.0, 35.0)","(30.0, 35.0)",0.000564334085778781,ST
152,5.0,"(30.0, 35.0)","(35.0, 40.0)",0.0014108352144469526,ST
153,11.0,"(30.0, 35.0)","(40.0, 45.0)",0.0031038374717832955,ST
154,6.0,"(30.0, 35.0)","(45.0, 50.0)",0.001693002257336343,ST
155,14.0,"(30.0, 35.0)","(50.0, 55.0)",0.0039503386004514675,ST
156,9.0,"(30.0, 35.0)","(55.0, 60.0)",0.0025395033860045146,ST
157,19.0,"(30.0, 35.0)","(60.0, 65.0)",0.00536117381489842,ST
158,20.0,"(30.0, 35.0)","(65.0, 70.0)",0.0056433408577878106,ST
159,25.0,"(30.0, 35.0)","(70.0, 75.0)",0.007054176072234763,ST
160,26.0,"(30.0, 35.0)","(75.0, 80.0)",0.007336343115124154,ST
161,29.0,"(30.0, 35.0)","(80.0, 85.0)",0.008182844243792325,ST
162,28.0,"(30.0, 35.0)","(85.0, 90.0)",0.007900677200902935,ST
163,29.0,"(30.0, 35.0)","(90.0, 95.0)",0.008182844243792325,ST
164,22.0,"(30.0, 35.0)","(95.0, 100.0)",0.006207674943566591,ST
165,3.0,"(30.0, 35.0)","(100.0, 105.0)",0.0008465011286681715,ST
166,7.0,"(30.0, 35.0)","(105.0, 110.0)",0.0019751693002257337,ST
167,1.0,"(30.0, 35.0)","(110.0, 115.0)",0.0002821670428893905,ST
168,2.0,"(30.0, 35.0)","(115.0, 120.0)",0.000564334085778781,ST
169,0.0,"(35.0, 40.0)","(0.0, 5.0)",0.0,ST
170,0.0,"(35.0, 40.0)","(5.0, 10.0)",0.0,ST
171,0.0,"(35.0, 40.0)","(10.0, 15.0)",0.0,ST
172,0.0,"(35.0, 40.0)","(15.0, 20.0)",0.0,ST
173,0.0,"(35.0, 40.0)","(20.0, 25.0)",0.0,ST
174,0.0,"(35.0, 40.0)","(25.0, 30.0)",0.0,ST
175,5.0,"(35.0, 40.0)","(30.0, 35.0)",0.0014108352144469526,ST
176,4.0,"(35.0, 40.0)","(35.0, 40.0)",0.001128668171557562,ST
177,9.0,"(35.0, 40.0)","(40.0, 45.0)",0.0025395033860045146,ST
178,4.0,"(35.0, 40.0)","(45.0, 50.0)",0.001128668171557562,ST
179,6.0,"(35.0, 40.0)","(50.0, 55.0)",0.001693002257336343,ST
180,96.0,"(35.0, 40.0)","(55.0, 60.0)",0.02708803611738149,ST
181,13.0,"(35.0, 40.0)","(60.0, 65.0)",0.003668171557562077,ST
182,17.0,"(35.0, 40.0)","(65.0, 70.0)",0.004796839729119639,ST
183,7.0,"(35.0, 40.0)","(70.0, 75.0)",0.0019751693002257337,ST
184,23.0,"(35.0, 40.0)","(75.0, 80.0)",0.006489841986455982,ST
185,28.0,"(35.0, 40.0)","(80.0, 85.0)",0.007900677200902935,ST
186,23.0,"(35.0, 40.0)","(85.0, 90.0)",0.006489841986455982,ST
187,20.0,"(35.0, 40.0)","(90.0, 95.0)",0.0056433408577878106,ST
188,14.0,"(35.0, 40.0)","(95.0, 100.0)",0.0039503386004514675,ST
189,12.0,"(35.0, 40.0)","(100.0, 105.0)",0.003386004514672686,ST
190,1.0,"(35.0, 40.0)","(105.0, 110.0)",0.0002821670428893905,ST
191,3.0,"(35.0, 40.0)","(110.0, 115.0)",0.0008465011286681715,ST
192,0.0,"(35.0, 40.0)","(115.0, 120.0)",0.0,ST
193,0.0,"(40.0, 45.0)","(0.0, 5.0)",0.0,ST
194,0.0,"(40.0, 45.0)","(5.0, 10.0)",0.0,ST
195,0.0,"(40.0, 45.0)","(10.0, 15.0)",0.0,ST
196,0.0,"(40.0, 45.0)","(15.0, 20.0)",0.0,ST
197,3.0,"(40.0, 45.0)","(20.0, 25.0)",0.0008465011286681715,ST
198,2.0,"(40.0, 45.0)","(25.0, 30.0)",0.000564334085778781,ST
199,3.0,"(40.0, 45.0)","(30.0, 35.0)",0.0008465011286681715,ST
200,5.0,"(40.0, 45.0)","(35.0, 40.0)",0.0014108352144469526,ST
201,11.0,"(40.0, 45.0)","(40.0, 45.0)",0.0031038374717832955,ST
202,4.0,"(40.0, 45.0)","(45.0, 50.0)",0.001128668171557562,ST
203,12.0,"(40.0, 45.0)","(50.0, 55.0)",0.003386004514672686,ST
204,20.0,"(40.0, 45.0)","(55.0, 60.0)",0.0056433408577878106,ST
205,85.0,"(40.0, 45.0)","(60.0, 65.0)",0.023984198645598195,ST
206,13.0,"(40.0, 45.0)","(65.0, 70.0)",0.003668171557562077,ST
207,11.0,"(40.0, 45.0)","(70.0, 75.0)",0.0031038374717832955,ST
208,19.0,"(40.0, 45.0)","(75.0, 80.0)",0.00536117381489842,ST
209,18.0,"(40.0, 45.0)","(80.0, 85.0)",0.005079006772009029,ST
210,18.0,"(40.0, 45.0)","(85.0, 90.0)",0.005079006772009029,ST
211,23.0,"(40.0, 45.0)","(90.0, 95.0)",0.006489841986455982,ST
212,20.0,"(40.0, 45.0)","(95.0, 100.0)",0.0056433408577878106,ST
213,7.0,"(40.0, 45.0)","(100.0, 105.0)",0.0019751693002257337,ST
214,2.0,"(40.0, 45.0)","(105.0, 110.0)",0.000564334085778781,ST
215,0.0,"(40.0, 45.0)","(110.0, 115.0)",0.0,ST
216,0.0,"(40.0, 45.0)","(115.0, 120.0)",0.0,ST
217,1.0,"(45.0, 50.0)","(0.0, 5.0)",0.0002821670428893905,ST
218,1.0,"(45.0, 50.0)","(5.0, 10.0)",0.0002821670428893905,ST
219,0.0,"(45.0, 50.0)","(10.0, 15.0)",0.0,ST
220,1.0,"(45.0, 50.0)","(15.0, 20.0)",0.0002821670428893905,ST
221,1.0,"(45.0, 50.0)","(20.0, 25.0)",0.0002821670428893905,ST
222,4.0,"(45.0, 50.0)","(25.0, 30.0)",0.001128668171557562,ST
223,4.0,"(45.0, 50.0)","(30.0, 35.0)",0.001128668171557562,ST
224,6.0,"(45.0, 50.0)","(35.0, 40.0)",0.001693002257336343,ST
225,4.0,"(45.0, 50.0)","(40.0, 45.0)",0.001128668171557562,ST
226,13.0,"(45.0, 50.0)","(45.0, 50.0)",0.003668171557562077,ST
227,5.0,"(45.0, 50.0)","(50.0, 55.0)",0.0014108352144469526,ST
228,13.0,"(45.0, 50.0)","(55.0, 60.0)",0.003668171557562077,ST
229,16.0,"(45.0, 50.0)","(60.0, 65.0)",0.004514672686230248,ST
230,14.0,"(45.0, 50.0)","(65.0, 70.0)",0.0039503386004514675,ST
231,19.0,"(45.0, 50.0)","(70.0, 75.0)",0.00536117381489842,ST
232,15.0,"(45.0, 50.0)","(75.0, 80.0)",0.004232505643340858,ST
233,19.0,"(45.0, 50.0)","(80.0, 85.0)",0.00536117381489842,ST
234,19.0,"(45.0, 50.0)","(85.0, 90.0)",0.00536117381489842,ST
235,19.0,"(45.0, 50.0)","(90.0, 95.0)",0.00536117381489842,ST
236,16.0,"(45.0, 50.0)","(95.0, 100.0)",0.004514672686230248,ST
237,4.0,"(45.0, 50.0)","(100.0, 105.0)",0.001128668171557562,ST
238,3.0,"(45.0, 50.0)","(105.0, 110.0)",0.0008465011286681715,ST
239,0.0,"(45.0, 50.0)","(110.0, 115.0)",0.0,ST
240,0.0,"(45.0, 50.0)","(115.0, 120.0)",0.0,ST
241,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,ST
242,1.0,"(50.0, 55.0)","(5.0, 10.0)",0.0002821670428893905,ST
243,1.0,"(50.0, 55.0)","(10.0, 15.0)",0.0002821670428893905,ST
244,0.0,"(50.0, 55.0)","(15.0, 20.0)",0.0,ST
245,0.0,"(50.0, 55.0)","(20.0, 25.0)",0.0,ST
246,5.0,"(50.0, 55.0)","(25.0, 30.0)",0.0014108352144469526,ST
247,8.0,"(50.0, 55.0)","(30.0, 35.0)",0.002257336343115124,ST
248,9.0,"(50.0, 55.0)","(35.0, 40.0)",0.0025395033860045146,ST
249,13.0,"(50.0, 55.0)","(40.0, 45.0)",0.003668171557562077,ST
250,8.0,"(50.0, 55.0)","(45.0, 50.0)",0.002257336343115124,ST
251,7.0,"(50.0, 55.0)","(50.0, 55.0)",0.0019751693002257337,ST
252,17.0,"(50.0, 55.0)","(55.0, 60.0)",0.004796839729119639,ST
253,17.0,"(50.0, 55.0)","(60.0, 65.0)",0.004796839729119639,ST
254,18.0,"(50.0, 55.0)","(65.0, 70.0)",0.005079006772009029,ST
255,18.0,"(50.0, 55.0)","(70.0, 75.0)",0.005079006772009029,ST
256,19.0,"(50.0, 55.0)","(75.0, 80.0)",0.00536117381489842,ST
257,24.0,"(50.0, 55.0)","(80.0, 85.0)",0.006772009029345372,ST
258,24.0,"(50.0, 55.0)","(85.0, 90.0)",0.006772009029345372,ST
259,21.0,"(50.0, 55.0)","(90.0, 95.0)",0.005925507900677201,ST
260,11.0,"(50.0, 55.0)","(95.0, 100.0)",0.0031038374717832955,ST
261,11.0,"(50.0, 55.0)","(100.0, 105.0)",0.0031038374717832955,ST
262,6.0,"(50.0, 55.0)","(105.0, 110.0)",0.001693002257336343,ST
263,6.0,"(50.0, 55.0)","(110.0, 115.0)",0.001693002257336343,ST
264,3.0,"(50.0, 55.0)","(115.0, 120.0)",0.0008465011286681715,ST
265,0.0,"(55.0, 60.0)","(0.0, 5.0)",0.0,ST
266,2.0,"(55.0, 60.0)","(5.0, 10.0)",0.000564334085778781,ST
267,0.0,"(55.0, 60.0)","(10.0, 15.0)",0.0,ST
268,0.0,"(55.0, 60.0)","(15.0, 20.0)",0.0,ST
269,4.0,"(55.0, 60.0)","(20.0, 25.0)",0.001128668171557562,ST
270,0.0,"(55.0, 60.0)","(25.0, 30.0)",0.0,ST
271,4.0,"(55.0, 60.0)","(30.0, 35.0)",0.001128668171557562,ST
272,3.0,"(55.0, 60.0)","(35.0, 40.0)",0.0008465011286681715,ST
273,8.0,"(55.0, 60.0)","(40.0, 45.0)",0.002257336343115124,ST
274,7.0,"(55.0, 60.0)","(45.0, 50.0)",0.0019751693002257337,ST
275,13.0,"(55.0, 60.0)","(50.0, 55.0)",0.003668171557562077,ST
276,16.0,"(55.0, 60.0)","(55.0, 60.0)",0.004514672686230248,ST
277,14.0,"(55.0, 60.0)","(60.0, 65.0)",0.0039503386004514675,ST
278,20.0,"(55.0, 60.0)","(65.0, 70.0)",0.0056433408577878106,ST
279,26.0,"(55.0, 60.0)","(70.0, 75.0)",0.007336343115124154,ST
280,16.0,"(55.0, 60.0)","(75.0, 80.0)",0.004514672686230248,ST
281,10.0,"(55.0, 60.0)","(80.0, 85.0)",0.0028216704288939053,ST
282,27.0,"(55.0, 60.0)","(85.0, 90.0)",0.007618510158013544,ST
283,14.0,"(55.0, 60.0)","(90.0, 95.0)",0.0039503386004514675,ST
284,20.0,"(55.0, 60.0)","(95.0, 100.0)",0.0056433408577878106,ST
285,4.0,"(55.0, 60.0)","(100.0, 105.0)",0.001128668171557562,ST
286,6.0,"(55.0, 60.0)","(105.0, 110.0)",0.001693002257336343,ST
287,9.0,"(55.0, 60.0)","(110.0, 115.0)",0.0025395033860045146,ST
288,2.0,"(55.0, 60.0)","(115.0, 120.0)",0.000564334085778781,ST
289,0.0,"(60.0, 65.0)","(0.0, 5.0)",0.0,ST
290,1.0,"(60.0, 65.0)","(5.0, 10.0)",0.0002821670428893905,ST
291,0.0,"(60.0, 65.0)","(10.0, 15.0)",0.0,ST
292,0.0,"(60.0, 65.0)","(15.0, 20.0)",0.0,ST
293,0.0,"(60.0, 65.0)","(20.0, 25.0)",0.0,ST
294,5.0,"(60.0, 65.0)","(25.0, 30.0)",0.0014108352144469526,ST
295,5.0,"(60.0, 65.0)","(30.0, 35.0)",0.0014108352144469526,ST
296,7.0,"(60.0, 65.0)","(35.0, 40.0)",0.0019751693002257337,ST
297,7.0,"(60.0, 65.0)","(40.0, 45.0)",0.0019751693002257337,ST
298,5.0,"(60.0, 65.0)","(45.0, 50.0)",0.0014108352144469526,ST
299,8.0,"(60.0, 65.0)","(50.0, 55.0)",0.002257336343115124,ST
300,16.0,"(60.0, 65.0)","(55.0, 60.0)",0.004514672686230248,ST
301,20.0,"(60.0, 65.0)","(60.0, 65.0)",0.0056433408577878106,ST
302,15.0,"(60.0, 65.0)","(65.0, 70.0)",0.004232505643340858,ST
303,23.0,"(60.0, 65.0)","(70.0, 75.0)",0.006489841986455982,ST
304,17.0,"(60.0, 65.0)","(75.0, 80.0)",0.004796839729119639,ST
305,19.0,"(60.0, 65.0)","(80.0, 85.0)",0.00536117381489842,ST
306,17.0,"(60.0, 65.0)","(85.0, 90.0)",0.004796839729119639,ST
307,19.0,"(60.0, 65.0)","(90.0, 95.0)",0.00536117381489842,ST
308,16.0,"(60.0, 65.0)","(95.0, 100.0)",0.004514672686230248,ST
309,6.0,"(60.0, 65.0)","(100.0, 105.0)",0.001693002257336343,ST
310,5.0,"(60.0, 65.0)","(105.0, 110.0)",0.0014108352144469526,ST
311,5.0,"(60.0, 65.0)","(110.0, 115.0)",0.0014108352144469526,ST
312,2.0,"(60.0, 65.0)","(115.0, 120.0)",0.000564334085778781,ST
313,0.0,"(65.0, 70.0)","(0.0, 5.0)",0.0,ST
314,0.0,"(65.0, 70.0)","(5.0, 10.0)",0.0,ST
315,2.0,"(65.0, 70.0)","(10.0, 15.0)",0.000564334085778781,ST
316,0.0,"(65.0, 70.0)","(15.0, 20.0)",0.0,ST
317,0.0,"(65.0, 70.0)","(20.0, 25.0)",0.0,ST
318,1.0,"(65.0, 70.0)","(25.0, 30.0)",0.0002821670428893905,ST
319,1.0,"(65.0, 70.0)","(30.0, 35.0)",0.0002821670428893905,ST
320,4.0,"(65.0, 70.0)","(35.0, 40.0)",0.001128668171557562,ST
321,2.0,"(65.0, 70.0)","(40.0, 45.0)",0.000564334085778781,ST
322,8.0,"(65.0, 70.0)","(45.0, 50.0)",0.002257336343115124,ST
323,4.0,"(65.0, 70.0)","(50.0, 55.0)",0.001128668171557562,ST
324,12.0,"(65.0, 70.0)","(55.0, 60.0)",0.003386004514672686,ST
325,11.0,"(65.0, 70.0)","(60.0, 65.0)",0.0031038374717832955,ST
326,13.0,"(65.0, 70.0)","(65.0, 70.0)",0.003668171557562077,ST
327,16.0,"(65.0, 70.0)","(70.0, 75.0)",0.004514672686230248,ST
328,26.0,"(65.0, 70.0)","(75.0, 80.0)",0.007336343115124154,ST
329,17.0,"(65.0, 70.0)","(80.0, 85.0)",0.004796839729119639,ST
330,12.0,"(65.0, 70.0)","(85.0, 90.0)",0.003386004514672686,ST
331,7.0,"(65.0, 70.0)","(90.0, 95.0)",0.0019751693002257337,ST
332,8.0,"(65.0, 70.0)","(95.0, 100.0)",0.002257336343115124,ST
333,4.0,"(65.0, 70.0)","(100.0, 105.0)",0.001128668171557562,ST
334,4.0,"(65.0, 70.0)","(105.0, 110.0)",0.001128668171557562,ST
335,2.0,"(65.0, 70.0)","(110.0, 115.0)",0.000564334085778781,ST
336,0.0,"(65.0, 70.0)","(115.0, 120.0)",0.0,ST
337,0.0,"(70.0, 75.0)","(0.0, 5.0)",0.0,ST
338,0.0,"(70.0, 75.0)","(5.0, 10.0)",0.0,ST
339,0.0,"(70.0, 75.0)","(10.0, 15.0)",0.0,ST
340,0.0,"(70.0, 75.0)","(15.0, 20.0)",0.0,ST
341,0.0,"(70.0, 75.0)","(20.0, 25.0)",0.0,ST
342,2.0,"(70.0, 75.0)","(25.0, 30.0)",0.000564334085778781,ST
343,2.0,"(70.0, 75.0)","(30.0, 35.0)",0.000564334085778781,ST
344,0.0,"(70.0, 75.0)","(35.0, 40.0)",0.0,ST
345,5.0,"(70.0, 75.0)","(40.0, 45.0)",0.0014108352144469526,ST
346,7.0,"(70.0, 75.0)","(45.0, 50.0)",0.0019751693002257337,ST
347,8.0,"(70.0, 75.0)","(50.0, 55.0)",0.002257336343115124,ST
348,6.0,"(70.0, 75.0)","(55.0, 60.0)",0.001693002257336343,ST
349,11.0,"(70.0, 75.0)","(60.0, 65.0)",0.0031038374717832955,ST
350,9.0,"(70.0, 75.0)","(65.0, 70.0)",0.0025395033860045146,ST
351,5.0,"(70.0, 75.0)","(70.0, 75.0)",0.0014108352144469526,ST
352,10.0,"(70.0, 75.0)","(75.0, 80.0)",0.0028216704288939053,ST
353,8.0,"(70.0, 75.0)","(80.0, 85.0)",0.002257336343115124,ST
354,12.0,"(70.0, 75.0)","(85.0, 90.0)",0.003386004514672686,ST
355,8.0,"(70.0, 75.0)","(90.0, 95.0)",0.002257336343115124,ST
356,6.0,"(70.0, 75.0)","(95.0, 100.0)",0.001693002257336343,ST
357,7.0,"(70.0, 75.0)","(100.0, 105.0)",0.0019751693002257337,ST
358,8.0,"(70.0, 75.0)","(105.0, 110.0)",0.002257336343115124,ST
359,4.0,"(70.0, 75.0)","(110.0, 115.0)",0.001128668171557562,ST
360,1.0,"(70.0, 75.0)","(115.0, 120.0)",0.0002821670428893905,ST
361,0.0,"(75.0, 80.0)","(0.0, 5.0)",0.0,ST
362,0.0,"(75.0, 80.0)","(5.0, 10.0)",0.0,ST
363,0.0,"(75.0, 80.0)","(10.0, 15.0)",0.0,ST
364,1.0,"(75.0, 80.0)","(15.0, 20.0)",0.0002821670428893905,ST
365,0.0,"(75.0, 80.0)","(20.0, 25.0)",0.0,ST
366,2.0,"(75.0, 80.0)","(25.0, 30.0)",0.000564334085778781,ST
367,1.0,"(75.0, 80.0)","(30.0, 35.0)",0.0002821670428893905,ST
