Pitch_Number,count,x_interval,y_interval,percentage,position,action,prob
294,102.0,"(60.0, 65.0)","(25.0, 30.0)",0.0027664768104149716,ALL,Pass,
295,108.0,"(60.0, 65.0)","(30.0, 35.0)",0.0029292107404393815,ALL,Pass,
296,106.0,"(60.0, 65.0)","(35.0, 40.0)",0.0028749660970979114,ALL,Pass,
297,129.0,"(60.0, 65.0)","(40.0, 45.0)",0.003498779495524817,ALL,Pass,
298,128.0,"(60.0, 65.0)","(45.0, 50.0)",0.0034716571738540817,ALL,Pass,
299,128.0,"(60.0, 65.0)","(50.0, 55.0)",0.0034716571738540817,ALL,Pass,
300,153.0,"(60.0, 65.0)","(55.0, 60.0)",0.004149715215622457,ALL,Pass,
301,167.0,"(60.0, 65.0)","(60.0, 65.0)",0.004529427719012748,ALL,Pass,
302,126.0,"(60.0, 65.0)","(65.0, 70.0)",0.003417412530512612,ALL,Pass,
303,137.0,"(60.0, 65.0)","(70.0, 75.0)",0.003715758068890697,ALL,Pass,
304,151.0,"(60.0, 65.0)","(75.0, 80.0)",0.004095470572280987,ALL,Pass,
305,141.0,"(60.0, 65.0)","(80.0, 85.0)",0.003824247355573637,ALL,Pass,
306,118.0,"(60.0, 65.0)","(85.0, 90.0)",0.0032004339571467316,ALL,Pass,
307,115.0,"(60.0, 65.0)","(90.0, 95.0)",0.0031190669921345266,ALL,Pass,
308,72.0,"(60.0, 65.0)","(95.0, 100.0)",0.001952807160292921,ALL,Pass,
309,35.0,"(60.0, 65.0)","(100.0, 105.0)",0.0009492812584757255,ALL,Pass,
310,39.0,"(60.0, 65.0)","(105.0, 110.0)",0.0010577705451586656,ALL,Pass,
311,20.0,"(60.0, 65.0)","(110.0, 115.0)",0.0005424464334147003,ALL,Pass,
312,20.0,"(60.0, 65.0)","(115.0, 120.0)",0.0005424464334147003,ALL,Pass,
313,15.0,"(65.0, 70.0)","(0.0, 5.0)",0.0004068348250610252,ALL,Pass,
314,26.0,"(65.0, 70.0)","(5.0, 10.0)",0.0007051803634391104,ALL,Pass,
315,45.0,"(65.0, 70.0)","(10.0, 15.0)",0.0012205044751830757,ALL,Pass,
316,40.0,"(65.0, 70.0)","(15.0, 20.0)",0.0010848928668294006,ALL,Pass,
317,56.0,"(65.0, 70.0)","(20.0, 25.0)",0.0015188500135611608,ALL,Pass,
318,72.0,"(65.0, 70.0)","(25.0, 30.0)",0.001952807160292921,ALL,Pass,
319,104.0,"(65.0, 70.0)","(30.0, 35.0)",0.0028207214537564417,ALL,Pass,
320,97.0,"(65.0, 70.0)","(35.0, 40.0)",0.0026308652020612965,ALL,Pass,
321,116.0,"(65.0, 70.0)","(40.0, 45.0)",0.003146189313805262,ALL,Pass,
322,144.0,"(65.0, 70.0)","(45.0, 50.0)",0.003905614320585842,ALL,Pass,
323,121.0,"(65.0, 70.0)","(50.0, 55.0)",0.003281800922158937,ALL,Pass,
324,144.0,"(65.0, 70.0)","(55.0, 60.0)",0.003905614320585842,ALL,Pass,
325,146.0,"(65.0, 70.0)","(60.0, 65.0)",0.003959858963927312,ALL,Pass,
326,179.0,"(65.0, 70.0)","(65.0, 70.0)",0.0048548955790615675,ALL,Pass,
327,143.0,"(65.0, 70.0)","(70.0, 75.0)",0.0038784919989151073,ALL,Pass,
328,157.0,"(65.0, 70.0)","(75.0, 80.0)",0.004258204502305398,ALL,Pass,
329,130.0,"(65.0, 70.0)","(80.0, 85.0)",0.003525901817195552,ALL,Pass,
330,116.0,"(65.0, 70.0)","(85.0, 90.0)",0.003146189313805262,ALL,Pass,
331,98.0,"(65.0, 70.0)","(90.0, 95.0)",0.0026579875237320314,ALL,Pass,
332,59.0,"(65.0, 70.0)","(95.0, 100.0)",0.0016002169785733658,ALL,Pass,
333,41.0,"(65.0, 70.0)","(100.0, 105.0)",0.0011120151885001357,ALL,Pass,
334,46.0,"(65.0, 70.0)","(105.0, 110.0)",0.0012476267968538107,ALL,Pass,
335,29.0,"(65.0, 70.0)","(110.0, 115.0)",0.0007865473284513155,ALL,Pass,
336,18.0,"(65.0, 70.0)","(115.0, 120.0)",0.00048820179007323027,ALL,Pass,
337,16.0,"(70.0, 75.0)","(0.0, 5.0)",0.0004339571467317602,ALL,Pass,
338,26.0,"(70.0, 75.0)","(5.0, 10.0)",0.0007051803634391104,ALL,Pass,
339,44.0,"(70.0, 75.0)","(10.0, 15.0)",0.0011933821535123406,ALL,Pass,
340,37.0,"(70.0, 75.0)","(15.0, 20.0)",0.0010035259018171955,ALL,Pass,
341,68.0,"(70.0, 75.0)","(20.0, 25.0)",0.001844317873609981,ALL,Pass,
342,87.0,"(70.0, 75.0)","(25.0, 30.0)",0.0023596419853539464,ALL,Pass,
343,70.0,"(70.0, 75.0)","(30.0, 35.0)",0.001898562516951451,ALL,Pass,
344,112.0,"(70.0, 75.0)","(35.0, 40.0)",0.0030377000271223217,ALL,Pass,
345,135.0,"(70.0, 75.0)","(40.0, 45.0)",0.003661513425549227,ALL,Pass,
346,132.0,"(70.0, 75.0)","(45.0, 50.0)",0.003580146460537022,ALL,Pass,
347,145.0,"(70.0, 75.0)","(50.0, 55.0)",0.003932736642256577,ALL,Pass,
348,136.0,"(70.0, 75.0)","(55.0, 60.0)",0.003688635747219962,ALL,Pass,
349,160.0,"(70.0, 75.0)","(60.0, 65.0)",0.0043395714673176026,ALL,Pass,
350,157.0,"(70.0, 75.0)","(65.0, 70.0)",0.004258204502305398,ALL,Pass,
351,139.0,"(70.0, 75.0)","(70.0, 75.0)",0.003770002712232167,ALL,Pass,
352,163.0,"(70.0, 75.0)","(75.0, 80.0)",0.0044209384323298075,ALL,Pass,
353,154.0,"(70.0, 75.0)","(80.0, 85.0)",0.004176837537293193,ALL,Pass,
354,114.0,"(70.0, 75.0)","(85.0, 90.0)",0.003091944670463792,ALL,Pass,
355,121.0,"(70.0, 75.0)","(90.0, 95.0)",0.003281800922158937,ALL,Pass,
356,94.0,"(70.0, 75.0)","(95.0, 100.0)",0.0025494982370490916,ALL,Pass,
357,59.0,"(70.0, 75.0)","(100.0, 105.0)",0.0016002169785733658,ALL,Pass,
358,48.0,"(70.0, 75.0)","(105.0, 110.0)",0.0013018714401952806,ALL,Pass,
359,40.0,"(70.0, 75.0)","(110.0, 115.0)",0.0010848928668294006,ALL,Pass,
360,16.0,"(70.0, 75.0)","(115.0, 120.0)",0.0004339571467317602,ALL,Pass,
361,7.0,"(75.0, 80.0)","(0.0, 5.0)",0.0001898562516951451,ALL,Pass,
362,16.0,"(75.0, 80.0)","(5.0, 10.0)",0.0004339571467317602,ALL,Pass,
363,40.0,"(75.0, 80.0)","(10.0, 15.0)",0.0010848928668294006,ALL,Pass,
364,33.0,"(75.0, 80.0)","(15.0, 20.0)",0.0008950366151342555,ALL,Pass,
365,56.0,"(75.0, 80.0)","(20.0, 25.0)",0.0015188500135611608,ALL,Pass,
366,55.0,"(75.0, 80.0)","(25.0, 30.0)",0.0014917276918904258,ALL,Pass,
367,67.0,"(75.0, 80.0)","(30.0, 35.0)",0.001817195551939246,ALL,Pass,
368,82.0,"(75.0, 80.0)","(35.0, 40.0)",0.0022240303770002714,ALL,Pass,
369,112.0,"(75.0, 80.0)","(40.0, 45.0)",0.0030377000271223217,ALL,Pass,
370,102.0,"(75.0, 80.0)","(45.0, 50.0)",0.0027664768104149716,ALL,Pass,
371,95.0,"(75.0, 80.0)","(50.0, 55.0)",0.0025766205587198264,ALL,Pass,
372,126.0,"(75.0, 80.0)","(55.0, 60.0)",0.003417412530512612,ALL,Pass,
373,127.0,"(75.0, 80.0)","(60.0, 65.0)",0.003444534852183347,ALL,Pass,
374,128.0,"(75.0, 80.0)","(65.0, 70.0)",0.0034716571738540817,ALL,Pass,
375,110.0,"(75.0, 80.0)","(70.0, 75.0)",0.0029834553837808516,ALL,Pass,
376,127.0,"(75.0, 80.0)","(75.0, 80.0)",0.003444534852183347,ALL,Pass,
377,120.0,"(75.0, 80.0)","(80.0, 85.0)",0.0032546786004882017,ALL,Pass,
378,95.0,"(75.0, 80.0)","(85.0, 90.0)",0.0025766205587198264,ALL,Pass,
379,104.0,"(75.0, 80.0)","(90.0, 95.0)",0.0028207214537564417,ALL,Pass,
380,85.0,"(75.0, 80.0)","(95.0, 100.0)",0.0023053973420124763,ALL,Pass,
381,46.0,"(75.0, 80.0)","(100.0, 105.0)",0.0012476267968538107,ALL,Pass,
382,58.0,"(75.0, 80.0)","(105.0, 110.0)",0.001573094656902631,ALL,Pass,
383,34.0,"(75.0, 80.0)","(110.0, 115.0)",0.0009221589368049905,ALL,Pass,
384,139.0,"(75.0, 80.0)","(115.0, 120.0)",0.003770002712232167,ALL,Pass,
1,0.0,"(0.0, 5.0)","(0.0, 5.0)",0.0,ST,Pass,0.0
2,0.0,"(0.0, 5.0)","(5.0, 10.0)",0.0,ST,Pass,0.0
3,0.0,"(0.0, 5.0)","(10.0, 15.0)",0.0,ST,Pass,0.0
4,0.0,"(0.0, 5.0)","(15.0, 20.0)",0.0,ST,Pass,0.0
5,3.0,"(0.0, 5.0)","(20.0, 25.0)",0.0008465011286681715,ST,Pass,0.0008465011286681715
6,0.0,"(0.0, 5.0)","(25.0, 30.0)",0.0,ST,Pass,0.0
7,2.0,"(0.0, 5.0)","(30.0, 35.0)",0.000564334085778781,ST,Pass,0.000564334085778781
8,2.0,"(0.0, 5.0)","(35.0, 40.0)",0.000564334085778781,ST,Pass,0.000564334085778781
9,4.0,"(0.0, 5.0)","(40.0, 45.0)",0.001128668171557562,ST,Pass,0.001128668171557562
10,5.0,"(0.0, 5.0)","(45.0, 50.0)",0.0014108352144469526,ST,Pass,0.0014108352144469526
11,5.0,"(0.0, 5.0)","(50.0, 55.0)",0.0014108352144469526,ST,Pass,0.0014108352144469526
12,6.0,"(0.0, 5.0)","(55.0, 60.0)",0.001693002257336343,ST,Pass,0.001693002257336343
13,7.0,"(0.0, 5.0)","(60.0, 65.0)",0.0019751693002257337,ST,Pass,0.0019751693002257337
14,6.0,"(0.0, 5.0)","(65.0, 70.0)",0.001693002257336343,ST,Pass,0.001693002257336343
15,13.0,"(0.0, 5.0)","(70.0, 75.0)",0.003668171557562077,ST,Pass,0.003668171557562077
16,9.0,"(0.0, 5.0)","(75.0, 80.0)",0.0025395033860045146,ST,Pass,0.0025395033860045146
17,11.0,"(0.0, 5.0)","(80.0, 85.0)",0.0031038374717832955,ST,Pass,0.0031038374717832955
18,4.0,"(0.0, 5.0)","(85.0, 90.0)",0.001128668171557562,ST,Pass,0.001128668171557562
19,7.0,"(0.0, 5.0)","(90.0, 95.0)",0.0019751693002257337,ST,Pass,0.0019751693002257337
20,10.0,"(0.0, 5.0)","(95.0, 100.0)",0.0028216704288939053,ST,Pass,0.0028216704288939053
21,15.0,"(0.0, 5.0)","(100.0, 105.0)",0.004232505643340858,ST,Pass,0.004232505643340858
22,5.0,"(0.0, 5.0)","(105.0, 110.0)",0.0014108352144469526,ST,Pass,0.0014108352144469526
23,7.0,"(0.0, 5.0)","(110.0, 115.0)",0.0019751693002257337,ST,Pass,0.0019751693002257337
24,54.0,"(0.0, 5.0)","(115.0, 120.0)",0.015237020316027089,ST,Pass,0.015237020316027089
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,ST,Pass,0.0
26,0.0,"(5.0, 10.0)","(5.0, 10.0)",0.0,ST,Pass,0.0
27,0.0,"(5.0, 10.0)","(10.0, 15.0)",0.0,ST,Pass,0.0
28,0.0,"(5.0, 10.0)","(15.0, 20.0)",0.0,ST,Pass,0.0
29,1.0,"(5.0, 10.0)","(20.0, 25.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
30,1.0,"(5.0, 10.0)","(25.0, 30.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
31,1.0,"(5.0, 10.0)","(30.0, 35.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
32,4.0,"(5.0, 10.0)","(35.0, 40.0)",0.001128668171557562,ST,Pass,0.001128668171557562
33,2.0,"(5.0, 10.0)","(40.0, 45.0)",0.000564334085778781,ST,Pass,0.000564334085778781
34,6.0,"(5.0, 10.0)","(45.0, 50.0)",0.001693002257336343,ST,Pass,0.001693002257336343
35,11.0,"(5.0, 10.0)","(50.0, 55.0)",0.0031038374717832955,ST,Pass,0.0031038374717832955
36,6.0,"(5.0, 10.0)","(55.0, 60.0)",0.001693002257336343,ST,Pass,0.001693002257336343
37,16.0,"(5.0, 10.0)","(60.0, 65.0)",0.004514672686230248,ST,Pass,0.004514672686230248
38,29.0,"(5.0, 10.0)","(65.0, 70.0)",0.008182844243792325,ST,Pass,0.008182844243792325
39,12.0,"(5.0, 10.0)","(70.0, 75.0)",0.003386004514672686,ST,Pass,0.003386004514672686
40,19.0,"(5.0, 10.0)","(75.0, 80.0)",0.00536117381489842,ST,Pass,0.00536117381489842
41,20.0,"(5.0, 10.0)","(80.0, 85.0)",0.0056433408577878106,ST,Pass,0.0056433408577878106
42,9.0,"(5.0, 10.0)","(85.0, 90.0)",0.0025395033860045146,ST,Pass,0.0025395033860045146
43,19.0,"(5.0, 10.0)","(90.0, 95.0)",0.00536117381489842,ST,Pass,0.00536117381489842
44,26.0,"(5.0, 10.0)","(95.0, 100.0)",0.007336343115124154,ST,Pass,0.007336343115124154
45,10.0,"(5.0, 10.0)","(100.0, 105.0)",0.0028216704288939053,ST,Pass,0.0028216704288939053
46,6.0,"(5.0, 10.0)","(105.0, 110.0)",0.001693002257336343,ST,Pass,0.001693002257336343
47,7.0,"(5.0, 10.0)","(110.0, 115.0)",0.0019751693002257337,ST,Pass,0.0019751693002257337
48,3.0,"(5.0, 10.0)","(115.0, 120.0)",0.0008465011286681715,ST,Pass,0.0008465011286681715
49,0.0,"(10.0, 15.0)","(0.0, 5.0)",0.0,ST,Pass,0.0
50,0.0,"(10.0, 15.0)","(5.0, 10.0)",0.0,ST,Pass,0.0
51,2.0,"(10.0, 15.0)","(10.0, 15.0)",0.000564334085778781,ST,Pass,0.000564334085778781
52,0.0,"(10.0, 15.0)","(15.0, 20.0)",0.0,ST,Pass,0.0
53,0.0,"(10.0, 15.0)","(20.0, 25.0)",0.0,ST,Pass,0.0
54,2.0,"(10.0, 15.0)","(25.0, 30.0)",0.000564334085778781,ST,Pass,0.000564334085778781
55,1.0,"(10.0, 15.0)","(30.0, 35.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
56,3.0,"(10.0, 15.0)","(35.0, 40.0)",0.0008465011286681715,ST,Pass,0.0008465011286681715
57,5.0,"(10.0, 15.0)","(40.0, 45.0)",0.0014108352144469526,ST,Pass,0.0014108352144469526
58,9.0,"(10.0, 15.0)","(45.0, 50.0)",0.0025395033860045146,ST,Pass,0.0025395033860045146
59,6.0,"(10.0, 15.0)","(50.0, 55.0)",0.001693002257336343,ST,Pass,0.001693002257336343
60,11.0,"(10.0, 15.0)","(55.0, 60.0)",0.0031038374717832955,ST,Pass,0.0031038374717832955
61,13.0,"(10.0, 15.0)","(60.0, 65.0)",0.003668171557562077,ST,Pass,0.003668171557562077
62,15.0,"(10.0, 15.0)","(65.0, 70.0)",0.004232505643340858,ST,Pass,0.004232505643340858
63,22.0,"(10.0, 15.0)","(70.0, 75.0)",0.006207674943566591,ST,Pass,0.006207674943566591
64,21.0,"(10.0, 15.0)","(75.0, 80.0)",0.005925507900677201,ST,Pass,0.005925507900677201
65,23.0,"(10.0, 15.0)","(80.0, 85.0)",0.006489841986455982,ST,Pass,0.006489841986455982
66,25.0,"(10.0, 15.0)","(85.0, 90.0)",0.007054176072234763,ST,Pass,0.007054176072234763
67,32.0,"(10.0, 15.0)","(90.0, 95.0)",0.009029345372460496,ST,Pass,0.009029345372460496
68,13.0,"(10.0, 15.0)","(95.0, 100.0)",0.003668171557562077,ST,Pass,0.003668171557562077
69,12.0,"(10.0, 15.0)","(100.0, 105.0)",0.003386004514672686,ST,Pass,0.003386004514672686
70,9.0,"(10.0, 15.0)","(105.0, 110.0)",0.0025395033860045146,ST,Pass,0.0025395033860045146
71,2.0,"(10.0, 15.0)","(110.0, 115.0)",0.000564334085778781,ST,Pass,0.000564334085778781
72,3.0,"(10.0, 15.0)","(115.0, 120.0)",0.0008465011286681715,ST,Pass,0.0008465011286681715
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,ST,Pass,0.0
74,0.0,"(15.0, 20.0)","(5.0, 10.0)",0.0,ST,Pass,0.0
75,0.0,"(15.0, 20.0)","(10.0, 15.0)",0.0,ST,Pass,0.0
76,0.0,"(15.0, 20.0)","(15.0, 20.0)",0.0,ST,Pass,0.0
77,1.0,"(15.0, 20.0)","(20.0, 25.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
78,1.0,"(15.0, 20.0)","(25.0, 30.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
79,6.0,"(15.0, 20.0)","(30.0, 35.0)",0.001693002257336343,ST,Pass,0.001693002257336343
80,5.0,"(15.0, 20.0)","(35.0, 40.0)",0.0014108352144469526,ST,Pass,0.0014108352144469526
81,4.0,"(15.0, 20.0)","(40.0, 45.0)",0.001128668171557562,ST,Pass,0.001128668171557562
82,7.0,"(15.0, 20.0)","(45.0, 50.0)",0.0019751693002257337,ST,Pass,0.0019751693002257337
83,7.0,"(15.0, 20.0)","(50.0, 55.0)",0.0019751693002257337,ST,Pass,0.0019751693002257337
84,11.0,"(15.0, 20.0)","(55.0, 60.0)",0.0031038374717832955,ST,Pass,0.0031038374717832955
85,16.0,"(15.0, 20.0)","(60.0, 65.0)",0.004514672686230248,ST,Pass,0.004514672686230248
86,11.0,"(15.0, 20.0)","(65.0, 70.0)",0.0031038374717832955,ST,Pass,0.0031038374717832955
87,25.0,"(15.0, 20.0)","(70.0, 75.0)",0.007054176072234763,ST,Pass,0.007054176072234763
88,20.0,"(15.0, 20.0)","(75.0, 80.0)",0.0056433408577878106,ST,Pass,0.0056433408577878106
89,30.0,"(15.0, 20.0)","(80.0, 85.0)",0.008465011286681716,ST,Pass,0.008465011286681716
90,27.0,"(15.0, 20.0)","(85.0, 90.0)",0.007618510158013544,ST,Pass,0.007618510158013544
91,31.0,"(15.0, 20.0)","(90.0, 95.0)",0.008747178329571106,ST,Pass,0.008747178329571106
92,15.0,"(15.0, 20.0)","(95.0, 100.0)",0.004232505643340858,ST,Pass,0.004232505643340858
93,8.0,"(15.0, 20.0)","(100.0, 105.0)",0.002257336343115124,ST,Pass,0.002257336343115124
94,5.0,"(15.0, 20.0)","(105.0, 110.0)",0.0014108352144469526,ST,Pass,0.0014108352144469526
95,6.0,"(15.0, 20.0)","(110.0, 115.0)",0.001693002257336343,ST,Pass,0.001693002257336343
96,6.0,"(15.0, 20.0)","(115.0, 120.0)",0.001693002257336343,ST,Pass,0.001693002257336343
97,0.0,"(20.0, 25.0)","(0.0, 5.0)",0.0,ST,Pass,0.0
98,0.0,"(20.0, 25.0)","(5.0, 10.0)",0.0,ST,Pass,0.0
99,0.0,"(20.0, 25.0)","(10.0, 15.0)",0.0,ST,Pass,0.0
100,0.0,"(20.0, 25.0)","(15.0, 20.0)",0.0,ST,Pass,0.0
101,0.0,"(20.0, 25.0)","(20.0, 25.0)",0.0,ST,Pass,0.0
102,2.0,"(20.0, 25.0)","(25.0, 30.0)",0.000564334085778781,ST,Pass,0.000564334085778781
103,2.0,"(20.0, 25.0)","(30.0, 35.0)",0.000564334085778781,ST,Pass,0.000564334085778781
104,6.0,"(20.0, 25.0)","(35.0, 40.0)",0.001693002257336343,ST,Pass,0.001693002257336343
105,6.0,"(20.0, 25.0)","(40.0, 45.0)",0.001693002257336343,ST,Pass,0.001693002257336343
106,5.0,"(20.0, 25.0)","(45.0, 50.0)",0.0014108352144469526,ST,Pass,0.0014108352144469526
107,7.0,"(20.0, 25.0)","(50.0, 55.0)",0.0019751693002257337,ST,Pass,0.0019751693002257337
108,13.0,"(20.0, 25.0)","(55.0, 60.0)",0.003668171557562077,ST,Pass,0.003668171557562077
109,23.0,"(20.0, 25.0)","(60.0, 65.0)",0.006489841986455982,ST,Pass,0.006489841986455982
110,24.0,"(20.0, 25.0)","(65.0, 70.0)",0.006772009029345372,ST,Pass,0.006772009029345372
111,17.0,"(20.0, 25.0)","(70.0, 75.0)",0.004796839729119639,ST,Pass,0.004796839729119639
112,23.0,"(20.0, 25.0)","(75.0, 80.0)",0.006489841986455982,ST,Pass,0.006489841986455982
113,29.0,"(20.0, 25.0)","(80.0, 85.0)",0.008182844243792325,ST,Pass,0.008182844243792325
114,33.0,"(20.0, 25.0)","(85.0, 90.0)",0.009311512415349887,ST,Pass,0.009311512415349887
115,26.0,"(20.0, 25.0)","(90.0, 95.0)",0.007336343115124154,ST,Pass,0.007336343115124154
116,26.0,"(20.0, 25.0)","(95.0, 100.0)",0.007336343115124154,ST,Pass,0.007336343115124154
117,12.0,"(20.0, 25.0)","(100.0, 105.0)",0.003386004514672686,ST,Pass,0.003386004514672686
118,23.0,"(20.0, 25.0)","(105.0, 110.0)",0.006489841986455982,ST,Pass,0.006489841986455982
119,14.0,"(20.0, 25.0)","(110.0, 115.0)",0.0039503386004514675,ST,Pass,0.0039503386004514675
120,9.0,"(20.0, 25.0)","(115.0, 120.0)",0.0025395033860045146,ST,Pass,0.0025395033860045146
121,0.0,"(25.0, 30.0)","(0.0, 5.0)",0.0,ST,Pass,0.0
122,0.0,"(25.0, 30.0)","(5.0, 10.0)",0.0,ST,Pass,0.0
123,0.0,"(25.0, 30.0)","(10.0, 15.0)",0.0,ST,Pass,0.0
124,1.0,"(25.0, 30.0)","(15.0, 20.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
125,2.0,"(25.0, 30.0)","(20.0, 25.0)",0.000564334085778781,ST,Pass,0.000564334085778781
126,2.0,"(25.0, 30.0)","(25.0, 30.0)",0.000564334085778781,ST,Pass,0.000564334085778781
127,1.0,"(25.0, 30.0)","(30.0, 35.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
128,4.0,"(25.0, 30.0)","(35.0, 40.0)",0.001128668171557562,ST,Pass,0.001128668171557562
129,10.0,"(25.0, 30.0)","(40.0, 45.0)",0.0028216704288939053,ST,Pass,0.0028216704288939053
130,7.0,"(25.0, 30.0)","(45.0, 50.0)",0.0019751693002257337,ST,Pass,0.0019751693002257337
131,9.0,"(25.0, 30.0)","(50.0, 55.0)",0.0025395033860045146,ST,Pass,0.0025395033860045146
132,9.0,"(25.0, 30.0)","(55.0, 60.0)",0.0025395033860045146,ST,Pass,0.0025395033860045146
133,15.0,"(25.0, 30.0)","(60.0, 65.0)",0.004232505643340858,ST,Pass,0.004232505643340858
134,19.0,"(25.0, 30.0)","(65.0, 70.0)",0.00536117381489842,ST,Pass,0.00536117381489842
135,28.0,"(25.0, 30.0)","(70.0, 75.0)",0.007900677200902935,ST,Pass,0.007900677200902935
136,30.0,"(25.0, 30.0)","(75.0, 80.0)",0.008465011286681716,ST,Pass,0.008465011286681716
137,28.0,"(25.0, 30.0)","(80.0, 85.0)",0.007900677200902935,ST,Pass,0.007900677200902935
138,22.0,"(25.0, 30.0)","(85.0, 90.0)",0.006207674943566591,ST,Pass,0.006207674943566591
139,34.0,"(25.0, 30.0)","(90.0, 95.0)",0.009593679458239277,ST,Pass,0.009593679458239277
140,36.0,"(25.0, 30.0)","(95.0, 100.0)",0.010158013544018058,ST,Pass,0.010158013544018058
141,11.0,"(25.0, 30.0)","(100.0, 105.0)",0.0031038374717832955,ST,Pass,0.0031038374717832955
142,10.0,"(25.0, 30.0)","(105.0, 110.0)",0.0028216704288939053,ST,Pass,0.0028216704288939053
143,8.0,"(25.0, 30.0)","(110.0, 115.0)",0.002257336343115124,ST,Pass,0.002257336343115124
144,3.0,"(25.0, 30.0)","(115.0, 120.0)",0.0008465011286681715,ST,Pass,0.0008465011286681715
145,0.0,"(30.0, 35.0)","(0.0, 5.0)",0.0,ST,Pass,0.0
146,1.0,"(30.0, 35.0)","(5.0, 10.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
147,0.0,"(30.0, 35.0)","(10.0, 15.0)",0.0,ST,Pass,0.0
148,1.0,"(30.0, 35.0)","(15.0, 20.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
149,1.0,"(30.0, 35.0)","(20.0, 25.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
150,2.0,"(30.0, 35.0)","(25.0, 30.0)",0.000564334085778781,ST,Pass,0.000564334085778781
151,2.0,"(30.0, 35.0)","(30.0, 35.0)",0.000564334085778781,ST,Pass,0.000564334085778781
152,5.0,"(30.0, 35.0)","(35.0, 40.0)",0.0014108352144469526,ST,Pass,0.0014108352144469526
153,11.0,"(30.0, 35.0)","(40.0, 45.0)",0.0031038374717832955,ST,Pass,0.0031038374717832955
154,6.0,"(30.0, 35.0)","(45.0, 50.0)",0.001693002257336343,ST,Pass,0.001693002257336343
155,14.0,"(30.0, 35.0)","(50.0, 55.0)",0.0039503386004514675,ST,Pass,0.0039503386004514675
156,9.0,"(30.0, 35.0)","(55.0, 60.0)",0.0025395033860045146,ST,Pass,0.0025395033860045146
157,19.0,"(30.0, 35.0)","(60.0, 65.0)",0.00536117381489842,ST,Pass,0.00536117381489842
158,20.0,"(30.0, 35.0)","(65.0, 70.0)",0.0056433408577878106,ST,Pass,0.0056433408577878106
159,25.0,"(30.0, 35.0)","(70.0, 75.0)",0.007054176072234763,ST,Pass,0.007054176072234763
160,26.0,"(30.0, 35.0)","(75.0, 80.0)",0.007336343115124154,ST,Pass,0.007336343115124154
161,29.0,"(30.0, 35.0)","(80.0, 85.0)",0.008182844243792325,ST,Pass,0.008182844243792325
162,28.0,"(30.0, 35.0)","(85.0, 90.0)",0.007900677200902935,ST,Pass,0.007900677200902935
163,29.0,"(30.0, 35.0)","(90.0, 95.0)",0.008182844243792325,ST,Pass,0.008182844243792325
164,22.0,"(30.0, 35.0)","(95.0, 100.0)",0.006207674943566591,ST,Pass,0.006207674943566591
165,3.0,"(30.0, 35.0)","(100.0, 105.0)",0.0008465011286681715,ST,Pass,0.0008465011286681715
166,7.0,"(30.0, 35.0)","(105.0, 110.0)",0.0019751693002257337,ST,Pass,0.0019751693002257337
167,1.0,"(30.0, 35.0)","(110.0, 115.0)",0.0002821670428893905,ST,Pass,0.0002821670428893905
168,2.0,"(30.0, 35.0)","(115.0, 120.0)",0.000564334085778781,ST,Pass,0.000564334085778781
169,0.0,"(35.0, 40.0)","(0.0, 5.0)",0.0,ST,Pass,0.0
170,0.0,"(35.0, 40.0)","(5.0, 10.0)",0.0,ST,Pass,0.0
171,0.0,"(35.0, 40.0)","(10.0, 15.0)",0.0,ST,Pass,0.0
172,0.0,"(35.0, 40.0)","(15.0, 20.0)",0.0,ST,Pass,0.0
173,0.0,"(35.0, 40.0)","(20.0, 25.0)",0.0,ST,Pass,0.0
174,0.0,"(35.0, 40.0)","(25.0, 30.0)",0.0,ST,Pass,0.0
175,5.0,"(35.0, 40.0)","(30.0, 35.0)",0.0014108352144469526,ST,Pass,0.0014108352144469526
176,4.0,"(35.0, 40.0)","(35.0, 40.0)",0.001128668171557562,ST,Pass,0.001128668171557562
177,9.0,"(35.0, 40.0)","(40.0, 45.0)",0.0025395033860045146,ST,Pass,0.0025395033860045146
178,4.0,"(35.0, 40.0)","(45.0, 50.0)",0.001128668171557562,ST,Pass,0.001128668171557562
179,6.0,"(35.0, 40.0)","(50.0, 55.0)",0.001693002257336343,ST,Pass,0.001693002257336343
180,96.0,"(35.0, 40.0)","(55.0, 60.0)",0.02708803611738149,ST,Pass,0.02708803611738149
181,13.0,"(35.0, 40.0)","(60.0, 65.0)",0.003668171557562077,ST,Pass,0.003668171557562077
182,17.0,"(35.0, 40.0)","(65.0, 70.0)",0.004796839729119639,ST,Pass,0.004796839729119639
