Pitch_Number,count,x_interval,y_interval,percentage,position,action,prob
324,0.0,"(65.0, 70.0)","(55.0, 60.0)",0.0,ALL,Shot,
325,0.0,"(65.0, 70.0)","(60.0, 65.0)",0.0,ALL,Shot,
326,0.0,"(65.0, 70.0)","(65.0, 70.0)",0.0,ALL,Shot,
327,0.0,"(65.0, 70.0)","(70.0, 75.0)",0.0,ALL,Shot,
328,0.0,"(65.0, 70.0)","(75.0, 80.0)",0.0,ALL,Shot,
329,0.0,"(65.0, 70.0)","(80.0, 85.0)",0.0,ALL,Shot,
330,0.0,"(65.0, 70.0)","(85.0, 90.0)",0.0,ALL,Shot,
331,0.0,"(65.0, 70.0)","(90.0, 95.0)",0.0,ALL,Shot,
332,0.0,"(65.0, 70.0)","(95.0, 100.0)",0.0,ALL,Shot,
333,1.0,"(65.0, 70.0)","(100.0, 105.0)",0.0011750881316098707,ALL,Shot,
334,0.0,"(65.0, 70.0)","(105.0, 110.0)",0.0,ALL,Shot,
335,1.0,"(65.0, 70.0)","(110.0, 115.0)",0.0011750881316098707,ALL,Shot,
336,0.0,"(65.0, 70.0)","(115.0, 120.0)",0.0,ALL,Shot,
337,0.0,"(70.0, 75.0)","(0.0, 5.0)",0.0,ALL,Shot,
338,0.0,"(70.0, 75.0)","(5.0, 10.0)",0.0,ALL,Shot,
339,0.0,"(70.0, 75.0)","(10.0, 15.0)",0.0,ALL,Shot,
340,0.0,"(70.0, 75.0)","(15.0, 20.0)",0.0,ALL,Shot,
341,0.0,"(70.0, 75.0)","(20.0, 25.0)",0.0,ALL,Shot,
342,0.0,"(70.0, 75.0)","(25.0, 30.0)",0.0,ALL,Shot,
343,0.0,"(70.0, 75.0)","(30.0, 35.0)",0.0,ALL,Shot,
344,0.0,"(70.0, 75.0)","(35.0, 40.0)",0.0,ALL,Shot,
345,0.0,"(70.0, 75.0)","(40.0, 45.0)",0.0,ALL,Shot,
346,0.0,"(70.0, 75.0)","(45.0, 50.0)",0.0,ALL,Shot,
347,0.0,"(70.0, 75.0)","(50.0, 55.0)",0.0,ALL,Shot,
348,0.0,"(70.0, 75.0)","(55.0, 60.0)",0.0,ALL,Shot,
349,0.0,"(70.0, 75.0)","(60.0, 65.0)",0.0,ALL,Shot,
350,0.0,"(70.0, 75.0)","(65.0, 70.0)",0.0,ALL,Shot,
351,0.0,"(70.0, 75.0)","(70.0, 75.0)",0.0,ALL,Shot,
352,0.0,"(70.0, 75.0)","(75.0, 80.0)",0.0,ALL,Shot,
353,0.0,"(70.0, 75.0)","(80.0, 85.0)",0.0,ALL,Shot,
354,0.0,"(70.0, 75.0)","(85.0, 90.0)",0.0,ALL,Shot,
355,0.0,"(70.0, 75.0)","(90.0, 95.0)",0.0,ALL,Shot,
356,0.0,"(70.0, 75.0)","(95.0, 100.0)",0.0,ALL,Shot,
357,0.0,"(70.0, 75.0)","(100.0, 105.0)",0.0,ALL,Shot,
358,0.0,"(70.0, 75.0)","(105.0, 110.0)",0.0,ALL,Shot,
359,0.0,"(70.0, 75.0)","(110.0, 115.0)",0.0,ALL,Shot,
360,0.0,"(70.0, 75.0)","(115.0, 120.0)",0.0,ALL,Shot,
361,0.0,"(75.0, 80.0)","(0.0, 5.0)",0.0,ALL,Shot,
362,0.0,"(75.0, 80.0)","(5.0, 10.0)",0.0,ALL,Shot,
363,0.0,"(75.0, 80.0)","(10.0, 15.0)",0.0,ALL,Shot,
364,0.0,"(75.0, 80.0)","(15.0, 20.0)",0.0,ALL,Shot,
365,0.0,"(75.0, 80.0)","(20.0, 25.0)",0.0,ALL,Shot,
366,0.0,"(75.0, 80.0)","(25.0, 30.0)",0.0,ALL,Shot,
367,0.0,"(75.0, 80.0)","(30.0, 35.0)",0.0,ALL,Shot,
368,0.0,"(75.0, 80.0)","(35.0, 40.0)",0.0,ALL,Shot,
369,0.0,"(75.0, 80.0)","(40.0, 45.0)",0.0,ALL,Shot,
370,0.0,"(75.0, 80.0)","(45.0, 50.0)",0.0,ALL,Shot,
371,0.0,"(75.0, 80.0)","(50.0, 55.0)",0.0,ALL,Shot,
372,0.0,"(75.0, 80.0)","(55.0, 60.0)",0.0,ALL,Shot,
373,0.0,"(75.0, 80.0)","(60.0, 65.0)",0.0,ALL,Shot,
374,0.0,"(75.0, 80.0)","(65.0, 70.0)",0.0,ALL,Shot,
375,0.0,"(75.0, 80.0)","(70.0, 75.0)",0.0,ALL,Shot,
376,0.0,"(75.0, 80.0)","(75.0, 80.0)",0.0,ALL,Shot,
377,0.0,"(75.0, 80.0)","(80.0, 85.0)",0.0,ALL,Shot,
378,0.0,"(75.0, 80.0)","(85.0, 90.0)",0.0,ALL,Shot,
379,0.0,"(75.0, 80.0)","(90.0, 95.0)",0.0,ALL,Shot,
380,0.0,"(75.0, 80.0)","(95.0, 100.0)",0.0,ALL,Shot,
381,0.0,"(75.0, 80.0)","(100.0, 105.0)",0.0,ALL,Shot,
382,0.0,"(75.0, 80.0)","(105.0, 110.0)",0.0,ALL,Shot,
383,0.0,"(75.0, 80.0)","(110.0, 115.0)",0.0,ALL,Shot,
384,0.0,"(75.0, 80.0)","(115.0, 120.0)",0.0,ALL,Shot,
1,0.0,"(0.0, 5.0)","(0.0, 5.0)",0.0,ST,Shot,0.0
2,0.0,"(0.0, 5.0)","(5.0, 10.0)",0.0,ST,Shot,0.0
3,0.0,"(0.0, 5.0)","(10.0, 15.0)",0.0,ST,Shot,0.0
4,0.0,"(0.0, 5.0)","(15.0, 20.0)",0.0,ST,Shot,0.0
5,0.0,"(0.0, 5.0)","(20.0, 25.0)",0.0,ST,Shot,0.0
6,0.0,"(0.0, 5.0)","(25.0, 30.0)",0.0,ST,Shot,0.0
7,0.0,"(0.0, 5.0)","(30.0, 35.0)",0.0,ST,Shot,0.0
8,0.0,"(0.0, 5.0)","(35.0, 40.0)",0.0,ST,Shot,0.0
9,0.0,"(0.0, 5.0)","(40.0, 45.0)",0.0,ST,Shot,0.0
10,0.0,"(0.0, 5.0)","(45.0, 50.0)",0.0,ST,Shot,0.0
11,0.0,"(0.0, 5.0)","(50.0, 55.0)",0.0,ST,Shot,0.0
12,0.0,"(0.0, 5.0)","(55.0, 60.0)",0.0,ST,Shot,0.0
13,0.0,"(0.0, 5.0)","(60.0, 65.0)",0.0,ST,Shot,0.0
14,0.0,"(0.0, 5.0)","(65.0, 70.0)",0.0,ST,Shot,0.0
15,0.0,"(0.0, 5.0)","(70.0, 75.0)",0.0,ST,Shot,0.0
16,0.0,"(0.0, 5.0)","(75.0, 80.0)",0.0,ST,Shot,0.0
17,0.0,"(0.0, 5.0)","(80.0, 85.0)",0.0,ST,Shot,0.0
18,0.0,"(0.0, 5.0)","(85.0, 90.0)",0.0,ST,Shot,0.0
19,0.0,"(0.0, 5.0)","(90.0, 95.0)",0.0,ST,Shot,0.0
20,0.0,"(0.0, 5.0)","(95.0, 100.0)",0.0,ST,Shot,0.0
21,0.0,"(0.0, 5.0)","(100.0, 105.0)",0.0,ST,Shot,0.0
22,0.0,"(0.0, 5.0)","(105.0, 110.0)",0.0,ST,Shot,0.0
23,0.0,"(0.0, 5.0)","(110.0, 115.0)",0.0,ST,Shot,0.0
24,0.0,"(0.0, 5.0)","(115.0, 120.0)",0.0,ST,Shot,0.0
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,ST,Shot,0.0
26,0.0,"(5.0, 10.0)","(5.0, 10.0)",0.0,ST,Shot,0.0
27,0.0,"(5.0, 10.0)","(10.0, 15.0)",0.0,ST,Shot,0.0
28,0.0,"(5.0, 10.0)","(15.0, 20.0)",0.0,ST,Shot,0.0
29,0.0,"(5.0, 10.0)","(20.0, 25.0)",0.0,ST,Shot,0.0
30,0.0,"(5.0, 10.0)","(25.0, 30.0)",0.0,ST,Shot,0.0
31,0.0,"(5.0, 10.0)","(30.0, 35.0)",0.0,ST,Shot,0.0
32,0.0,"(5.0, 10.0)","(35.0, 40.0)",0.0,ST,Shot,0.0
33,0.0,"(5.0, 10.0)","(40.0, 45.0)",0.0,ST,Shot,0.0
34,0.0,"(5.0, 10.0)","(45.0, 50.0)",0.0,ST,Shot,0.0
35,0.0,"(5.0, 10.0)","(50.0, 55.0)",0.0,ST,Shot,0.0
36,0.0,"(5.0, 10.0)","(55.0, 60.0)",0.0,ST,Shot,0.0
37,0.0,"(5.0, 10.0)","(60.0, 65.0)",0.0,ST,Shot,0.0
38,0.0,"(5.0, 10.0)","(65.0, 70.0)",0.0,ST,Shot,0.0
39,0.0,"(5.0, 10.0)","(70.0, 75.0)",0.0,ST,Shot,0.0
40,0.0,"(5.0, 10.0)","(75.0, 80.0)",0.0,ST,Shot,0.0
41,0.0,"(5.0, 10.0)","(80.0, 85.0)",0.0,ST,Shot,0.0
42,0.0,"(5.0, 10.0)","(85.0, 90.0)",0.0,ST,Shot,0.0
43,0.0,"(5.0, 10.0)","(90.0, 95.0)",0.0,ST,Shot,0.0
44,0.0,"(5.0, 10.0)","(95.0, 100.0)",0.0,ST,Shot,0.0
45,0.0,"(5.0, 10.0)","(100.0, 105.0)",0.0,ST,Shot,0.0
46,0.0,"(5.0, 10.0)","(105.0, 110.0)",0.0,ST,Shot,0.0
47,0.0,"(5.0, 10.0)","(110.0, 115.0)",0.0,ST,Shot,0.0
48,0.0,"(5.0, 10.0)","(115.0, 120.0)",0.0,ST,Shot,0.0
49,0.0,"(10.0, 15.0)","(0.0, 5.0)",0.0,ST,Shot,0.0
50,0.0,"(10.0, 15.0)","(5.0, 10.0)",0.0,ST,Shot,0.0
51,0.0,"(10.0, 15.0)","(10.0, 15.0)",0.0,ST,Shot,0.0
52,0.0,"(10.0, 15.0)","(15.0, 20.0)",0.0,ST,Shot,0.0
53,0.0,"(10.0, 15.0)","(20.0, 25.0)",0.0,ST,Shot,0.0
54,0.0,"(10.0, 15.0)","(25.0, 30.0)",0.0,ST,Shot,0.0
55,0.0,"(10.0, 15.0)","(30.0, 35.0)",0.0,ST,Shot,0.0
56,0.0,"(10.0, 15.0)","(35.0, 40.0)",0.0,ST,Shot,0.0
57,0.0,"(10.0, 15.0)","(40.0, 45.0)",0.0,ST,Shot,0.0
58,0.0,"(10.0, 15.0)","(45.0, 50.0)",0.0,ST,Shot,0.0
59,0.0,"(10.0, 15.0)","(50.0, 55.0)",0.0,ST,Shot,0.0
60,0.0,"(10.0, 15.0)","(55.0, 60.0)",0.0,ST,Shot,0.0
61,0.0,"(10.0, 15.0)","(60.0, 65.0)",0.0,ST,Shot,0.0
62,0.0,"(10.0, 15.0)","(65.0, 70.0)",0.0,ST,Shot,0.0
63,0.0,"(10.0, 15.0)","(70.0, 75.0)",0.0,ST,Shot,0.0
64,0.0,"(10.0, 15.0)","(75.0, 80.0)",0.0,ST,Shot,0.0
65,0.0,"(10.0, 15.0)","(80.0, 85.0)",0.0,ST,Shot,0.0
66,0.0,"(10.0, 15.0)","(85.0, 90.0)",0.0,ST,Shot,0.0
67,0.0,"(10.0, 15.0)","(90.0, 95.0)",0.0,ST,Shot,0.0
68,0.0,"(10.0, 15.0)","(95.0, 100.0)",0.0,ST,Shot,0.0
69,0.0,"(10.0, 15.0)","(100.0, 105.0)",0.0,ST,Shot,0.0
70,0.0,"(10.0, 15.0)","(105.0, 110.0)",0.0,ST,Shot,0.0
71,0.0,"(10.0, 15.0)","(110.0, 115.0)",0.0,ST,Shot,0.0
72,0.0,"(10.0, 15.0)","(115.0, 120.0)",0.0,ST,Shot,0.0
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,ST,Shot,0.0
74,0.0,"(15.0, 20.0)","(5.0, 10.0)",0.0,ST,Shot,0.0
75,0.0,"(15.0, 20.0)","(10.0, 15.0)",0.0,ST,Shot,0.0
76,0.0,"(15.0, 20.0)","(15.0, 20.0)",0.0,ST,Shot,0.0
77,0.0,"(15.0, 20.0)","(20.0, 25.0)",0.0,ST,Shot,0.0
78,0.0,"(15.0, 20.0)","(25.0, 30.0)",0.0,ST,Shot,0.0
79,0.0,"(15.0, 20.0)","(30.0, 35.0)",0.0,ST,Shot,0.0
80,0.0,"(15.0, 20.0)","(35.0, 40.0)",0.0,ST,Shot,0.0
81,0.0,"(15.0, 20.0)","(40.0, 45.0)",0.0,ST,Shot,0.0
82,0.0,"(15.0, 20.0)","(45.0, 50.0)",0.0,ST,Shot,0.0
83,0.0,"(15.0, 20.0)","(50.0, 55.0)",0.0,ST,Shot,0.0
84,0.0,"(15.0, 20.0)","(55.0, 60.0)",0.0,ST,Shot,0.0
85,0.0,"(15.0, 20.0)","(60.0, 65.0)",0.0,ST,Shot,0.0
86,0.0,"(15.0, 20.0)","(65.0, 70.0)",0.0,ST,Shot,0.0
87,0.0,"(15.0, 20.0)","(70.0, 75.0)",0.0,ST,Shot,0.0
88,0.0,"(15.0, 20.0)","(75.0, 80.0)",0.0,ST,Shot,0.0
89,0.0,"(15.0, 20.0)","(80.0, 85.0)",0.0,ST,Shot,0.0
90,0.0,"(15.0, 20.0)","(85.0, 90.0)",0.0,ST,Shot,0.0
91,1.0,"(15.0, 20.0)","(90.0, 95.0)",0.003076923076923077,ST,Shot,0.003076923076923077
92,0.0,"(15.0, 20.0)","(95.0, 100.0)",0.0,ST,Shot,0.0
93,0.0,"(15.0, 20.0)","(100.0, 105.0)",0.0,ST,Shot,0.0
94,0.0,"(15.0, 20.0)","(105.0, 110.0)",0.0,ST,Shot,0.0
95,1.0,"(15.0, 20.0)","(110.0, 115.0)",0.003076923076923077,ST,Shot,0.003076923076923077
96,0.0,"(15.0, 20.0)","(115.0, 120.0)",0.0,ST,Shot,0.0
97,0.0,"(20.0, 25.0)","(0.0, 5.0)",0.0,ST,Shot,0.0
98,0.0,"(20.0, 25.0)","(5.0, 10.0)",0.0,ST,Shot,0.0
99,0.0,"(20.0, 25.0)","(10.0, 15.0)",0.0,ST,Shot,0.0
100,0.0,"(20.0, 25.0)","(15.0, 20.0)",0.0,ST,Shot,0.0
101,0.0,"(20.0, 25.0)","(20.0, 25.0)",0.0,ST,Shot,0.0
102,0.0,"(20.0, 25.0)","(25.0, 30.0)",0.0,ST,Shot,0.0
103,0.0,"(20.0, 25.0)","(30.0, 35.0)",0.0,ST,Shot,0.0
104,0.0,"(20.0, 25.0)","(35.0, 40.0)",0.0,ST,Shot,0.0
105,0.0,"(20.0, 25.0)","(40.0, 45.0)",0.0,ST,Shot,0.0
106,0.0,"(20.0, 25.0)","(45.0, 50.0)",0.0,ST,Shot,0.0
107,0.0,"(20.0, 25.0)","(50.0, 55.0)",0.0,ST,Shot,0.0
108,0.0,"(20.0, 25.0)","(55.0, 60.0)",0.0,ST,Shot,0.0
109,0.0,"(20.0, 25.0)","(60.0, 65.0)",0.0,ST,Shot,0.0
110,0.0,"(20.0, 25.0)","(65.0, 70.0)",0.0,ST,Shot,0.0
111,0.0,"(20.0, 25.0)","(70.0, 75.0)",0.0,ST,Shot,0.0
112,0.0,"(20.0, 25.0)","(75.0, 80.0)",0.0,ST,Shot,0.0
113,0.0,"(20.0, 25.0)","(80.0, 85.0)",0.0,ST,Shot,0.0
114,0.0,"(20.0, 25.0)","(85.0, 90.0)",0.0,ST,Shot,0.0
115,0.0,"(20.0, 25.0)","(90.0, 95.0)",0.0,ST,Shot,0.0
116,8.0,"(20.0, 25.0)","(95.0, 100.0)",0.024615384615384615,ST,Shot,0.024615384615384615
117,2.0,"(20.0, 25.0)","(100.0, 105.0)",0.006153846153846154,ST,Shot,0.006153846153846154
118,4.0,"(20.0, 25.0)","(105.0, 110.0)",0.012307692307692308,ST,Shot,0.012307692307692308
119,2.0,"(20.0, 25.0)","(110.0, 115.0)",0.006153846153846154,ST,Shot,0.006153846153846154
120,0.0,"(20.0, 25.0)","(115.0, 120.0)",0.0,ST,Shot,0.0
121,0.0,"(25.0, 30.0)","(0.0, 5.0)",0.0,ST,Shot,0.0
122,0.0,"(25.0, 30.0)","(5.0, 10.0)",0.0,ST,Shot,0.0
123,0.0,"(25.0, 30.0)","(10.0, 15.0)",0.0,ST,Shot,0.0
124,0.0,"(25.0, 30.0)","(15.0, 20.0)",0.0,ST,Shot,0.0
125,0.0,"(25.0, 30.0)","(20.0, 25.0)",0.0,ST,Shot,0.0
126,0.0,"(25.0, 30.0)","(25.0, 30.0)",0.0,ST,Shot,0.0
127,0.0,"(25.0, 30.0)","(30.0, 35.0)",0.0,ST,Shot,0.0
128,0.0,"(25.0, 30.0)","(35.0, 40.0)",0.0,ST,Shot,0.0
129,0.0,"(25.0, 30.0)","(40.0, 45.0)",0.0,ST,Shot,0.0
130,0.0,"(25.0, 30.0)","(45.0, 50.0)",0.0,ST,Shot,0.0
131,0.0,"(25.0, 30.0)","(50.0, 55.0)",0.0,ST,Shot,0.0
132,0.0,"(25.0, 30.0)","(55.0, 60.0)",0.0,ST,Shot,0.0
133,0.0,"(25.0, 30.0)","(60.0, 65.0)",0.0,ST,Shot,0.0
134,0.0,"(25.0, 30.0)","(65.0, 70.0)",0.0,ST,Shot,0.0
135,0.0,"(25.0, 30.0)","(70.0, 75.0)",0.0,ST,Shot,0.0
136,0.0,"(25.0, 30.0)","(75.0, 80.0)",0.0,ST,Shot,0.0
137,0.0,"(25.0, 30.0)","(80.0, 85.0)",0.0,ST,Shot,0.0
138,0.0,"(25.0, 30.0)","(85.0, 90.0)",0.0,ST,Shot,0.0
139,3.0,"(25.0, 30.0)","(90.0, 95.0)",0.009230769230769232,ST,Shot,0.009230769230769232
140,4.0,"(25.0, 30.0)","(95.0, 100.0)",0.012307692307692308,ST,Shot,0.012307692307692308
141,11.0,"(25.0, 30.0)","(100.0, 105.0)",0.033846153846153845,ST,Shot,0.033846153846153845
142,17.0,"(25.0, 30.0)","(105.0, 110.0)",0.052307692307692305,ST,Shot,0.052307692307692305
143,21.0,"(25.0, 30.0)","(110.0, 115.0)",0.06461538461538462,ST,Shot,0.06461538461538462
144,1.0,"(25.0, 30.0)","(115.0, 120.0)",0.003076923076923077,ST,Shot,0.003076923076923077
145,0.0,"(30.0, 35.0)","(0.0, 5.0)",0.0,ST,Shot,0.0
146,0.0,"(30.0, 35.0)","(5.0, 10.0)",0.0,ST,Shot,0.0
147,0.0,"(30.0, 35.0)","(10.0, 15.0)",0.0,ST,Shot,0.0
148,0.0,"(30.0, 35.0)","(15.0, 20.0)",0.0,ST,Shot,0.0
149,0.0,"(30.0, 35.0)","(20.0, 25.0)",0.0,ST,Shot,0.0
150,0.0,"(30.0, 35.0)","(25.0, 30.0)",0.0,ST,Shot,0.0
151,0.0,"(30.0, 35.0)","(30.0, 35.0)",0.0,ST,Shot,0.0
152,0.0,"(30.0, 35.0)","(35.0, 40.0)",0.0,ST,Shot,0.0
153,0.0,"(30.0, 35.0)","(40.0, 45.0)",0.0,ST,Shot,0.0
154,0.0,"(30.0, 35.0)","(45.0, 50.0)",0.0,ST,Shot,0.0
155,0.0,"(30.0, 35.0)","(50.0, 55.0)",0.0,ST,Shot,0.0
156,1.0,"(30.0, 35.0)","(55.0, 60.0)",0.003076923076923077,ST,Shot,0.003076923076923077
157,0.0,"(30.0, 35.0)","(60.0, 65.0)",0.0,ST,Shot,0.0
158,0.0,"(30.0, 35.0)","(65.0, 70.0)",0.0,ST,Shot,0.0
159,0.0,"(30.0, 35.0)","(70.0, 75.0)",0.0,ST,Shot,0.0
160,0.0,"(30.0, 35.0)","(75.0, 80.0)",0.0,ST,Shot,0.0
161,0.0,"(30.0, 35.0)","(80.0, 85.0)",0.0,ST,Shot,0.0
162,0.0,"(30.0, 35.0)","(85.0, 90.0)",0.0,ST,Shot,0.0
163,0.0,"(30.0, 35.0)","(90.0, 95.0)",0.0,ST,Shot,0.0
164,3.0,"(30.0, 35.0)","(95.0, 100.0)",0.009230769230769232,ST,Shot,0.009230769230769232
165,13.0,"(30.0, 35.0)","(100.0, 105.0)",0.04,ST,Shot,0.04
166,20.0,"(30.0, 35.0)","(105.0, 110.0)",0.06153846153846154,ST,Shot,0.06153846153846154
167,17.0,"(30.0, 35.0)","(110.0, 115.0)",0.052307692307692305,ST,Shot,0.052307692307692305
168,1.0,"(30.0, 35.0)","(115.0, 120.0)",0.003076923076923077,ST,Shot,0.003076923076923077
169,0.0,"(35.0, 40.0)","(0.0, 5.0)",0.0,ST,Shot,0.0
170,0.0,"(35.0, 40.0)","(5.0, 10.0)",0.0,ST,Shot,0.0
171,0.0,"(35.0, 40.0)","(10.0, 15.0)",0.0,ST,Shot,0.0
172,0.0,"(35.0, 40.0)","(15.0, 20.0)",0.0,ST,Shot,0.0
173,0.0,"(35.0, 40.0)","(20.0, 25.0)",0.0,ST,Shot,0.0
174,0.0,"(35.0, 40.0)","(25.0, 30.0)",0.0,ST,Shot,0.0
175,0.0,"(35.0, 40.0)","(30.0, 35.0)",0.0,ST,Shot,0.0
176,0.0,"(35.0, 40.0)","(35.0, 40.0)",0.0,ST,Shot,0.0
177,0.0,"(35.0, 40.0)","(40.0, 45.0)",0.0,ST,Shot,0.0
178,0.0,"(35.0, 40.0)","(45.0, 50.0)",0.0,ST,Shot,0.0
179,0.0,"(35.0, 40.0)","(50.0, 55.0)",0.0,ST,Shot,0.0
180,0.0,"(35.0, 40.0)","(55.0, 60.0)",0.0,ST,Shot,0.0
181,0.0,"(35.0, 40.0)","(60.0, 65.0)",0.0,ST,Shot,0.0
182,0.0,"(35.0, 40.0)","(65.0, 70.0)",0.0,ST,Shot,0.0
183,0.0,"(35.0, 40.0)","(70.0, 75.0)",0.0,ST,Shot,0.0
184,0.0,"(35.0, 40.0)","(75.0, 80.0)",0.0,ST,Shot,0.0
185,0.0,"(35.0, 40.0)","(80.0, 85.0)",0.0,ST,Shot,0.0
186,1.0,"(35.0, 40.0)","(85.0, 90.0)",0.003076923076923077,ST,Shot,0.003076923076923077
187,6.0,"(35.0, 40.0)","(90.0, 95.0)",0.018461538461538463,ST,Shot,0.018461538461538463
188,4.0,"(35.0, 40.0)","(95.0, 100.0)",0.012307692307692308,ST,Shot,0.012307692307692308
189,14.0,"(35.0, 40.0)","(100.0, 105.0)",0.043076923076923075,ST,Shot,0.043076923076923075
190,14.0,"(35.0, 40.0)","(105.0, 110.0)",0.043076923076923075,ST,Shot,0.043076923076923075
191,8.0,"(35.0, 40.0)","(110.0, 115.0)",0.024615384615384615,ST,Shot,0.024615384615384615
192,4.0,"(35.0, 40.0)","(115.0, 120.0)",0.012307692307692308,ST,Shot,0.012307692307692308
193,0.0,"(40.0, 45.0)","(0.0, 5.0)",0.0,ST,Shot,0.0
194,0.0,"(40.0, 45.0)","(5.0, 10.0)",0.0,ST,Shot,0.0
195,0.0,"(40.0, 45.0)","(10.0, 15.0)",0.0,ST,Shot,0.0
196,0.0,"(40.0, 45.0)","(15.0, 20.0)",0.0,ST,Shot,0.0
197,0.0,"(40.0, 45.0)","(20.0, 25.0)",0.0,ST,Shot,0.0
198,0.0,"(40.0, 45.0)","(25.0, 30.0)",0.0,ST,Shot,0.0
199,0.0,"(40.0, 45.0)","(30.0, 35.0)",0.0,ST,Shot,0.0
200,0.0,"(40.0, 45.0)","(35.0, 40.0)",0.0,ST,Shot,0.0
201,1.0,"(40.0, 45.0)","(40.0, 45.0)",0.003076923076923077,ST,Shot,0.003076923076923077
202,0.0,"(40.0, 45.0)","(45.0, 50.0)",0.0,ST,Shot,0.0
203,0.0,"(40.0, 45.0)","(50.0, 55.0)",0.0,ST,Shot,0.0
204,0.0,"(40.0, 45.0)","(55.0, 60.0)",0.0,ST,Shot,0.0
205,0.0,"(40.0, 45.0)","(60.0, 65.0)",0.0,ST,Shot,0.0
206,0.0,"(40.0, 45.0)","(65.0, 70.0)",0.0,ST,Shot,0.0
207,0.0,"(40.0, 45.0)","(70.0, 75.0)",0.0,ST,Shot,0.0
208,0.0,"(40.0, 45.0)","(75.0, 80.0)",0.0,ST,Shot,0.0
209,0.0,"(40.0, 45.0)","(80.0, 85.0)",0.0,ST,Shot,0.0
210,1.0,"(40.0, 45.0)","(85.0, 90.0)",0.003076923076923077,ST,Shot,0.003076923076923077
211,7.0,"(40.0, 45.0)","(90.0, 95.0)",0.021538461538461538,ST,Shot,0.021538461538461538
212,13.0,"(40.0, 45.0)","(95.0, 100.0)",0.04,ST,Shot,0.04
213,3.0,"(40.0, 45.0)","(100.0, 105.0)",0.009230769230769232,ST,Shot,0.009230769230769232
214,11.0,"(40.0, 45.0)","(105.0, 110.0)",0.033846153846153845,ST,Shot,0.033846153846153845
215,16.0,"(40.0, 45.0)","(110.0, 115.0)",0.04923076923076923,ST,Shot,0.04923076923076923
216,2.0,"(40.0, 45.0)","(115.0, 120.0)",0.006153846153846154,ST,Shot,0.006153846153846154
217,0.0,"(45.0, 50.0)","(0.0, 5.0)",0.0,ST,Shot,0.0
218,0.0,"(45.0, 50.0)","(5.0, 10.0)",0.0,ST,Shot,0.0
219,0.0,"(45.0, 50.0)","(10.0, 15.0)",0.0,ST,Shot,0.0
220,0.0,"(45.0, 50.0)","(15.0, 20.0)",0.0,ST,Shot,0.0
221,0.0,"(45.0, 50.0)","(20.0, 25.0)",0.0,ST,Shot,0.0
222,0.0,"(45.0, 50.0)","(25.0, 30.0)",0.0,ST,Shot,0.0
223,0.0,"(45.0, 50.0)","(30.0, 35.0)",0.0,ST,Shot,0.0
224,0.0,"(45.0, 50.0)","(35.0, 40.0)",0.0,ST,Shot,0.0
225,0.0,"(45.0, 50.0)","(40.0, 45.0)",0.0,ST,Shot,0.0
226,0.0,"(45.0, 50.0)","(45.0, 50.0)",0.0,ST,Shot,0.0
227,0.0,"(45.0, 50.0)","(50.0, 55.0)",0.0,ST,Shot,0.0
228,0.0,"(45.0, 50.0)","(55.0, 60.0)",0.0,ST,Shot,0.0
229,0.0,"(45.0, 50.0)","(60.0, 65.0)",0.0,ST,Shot,0.0
230,0.0,"(45.0, 50.0)","(65.0, 70.0)",0.0,ST,Shot,0.0
231,1.0,"(45.0, 50.0)","(70.0, 75.0)",0.003076923076923077,ST,Shot,0.003076923076923077
232,0.0,"(45.0, 50.0)","(75.0, 80.0)",0.0,ST,Shot,0.0
233,0.0,"(45.0, 50.0)","(80.0, 85.0)",0.0,ST,Shot,0.0
234,1.0,"(45.0, 50.0)","(85.0, 90.0)",0.003076923076923077,ST,Shot,0.003076923076923077
235,4.0,"(45.0, 50.0)","(90.0, 95.0)",0.012307692307692308,ST,Shot,0.012307692307692308
236,7.0,"(45.0, 50.0)","(95.0, 100.0)",0.021538461538461538,ST,Shot,0.021538461538461538
237,12.0,"(45.0, 50.0)","(100.0, 105.0)",0.036923076923076927,ST,Shot,0.036923076923076927
238,12.0,"(45.0, 50.0)","(105.0, 110.0)",0.036923076923076927,ST,Shot,0.036923076923076927
239,15.0,"(45.0, 50.0)","(110.0, 115.0)",0.046153846153846156,ST,Shot,0.046153846153846156
240,3.0,"(45.0, 50.0)","(115.0, 120.0)",0.009230769230769232,ST,Shot,0.009230769230769232
241,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,ST,Shot,0.0
242,0.0,"(50.0, 55.0)","(5.0, 10.0)",0.0,ST,Shot,0.0
243,0.0,"(50.0, 55.0)","(10.0, 15.0)",0.0,ST,Shot,0.0
244,0.0,"(50.0, 55.0)","(15.0, 20.0)",0.0,ST,Shot,0.0
245,0.0,"(50.0, 55.0)","(20.0, 25.0)",0.0,ST,Shot,0.0
246,0.0,"(50.0, 55.0)","(25.0, 30.0)",0.0,ST,Shot,0.0
247,0.0,"(50.0, 55.0)","(30.0, 35.0)",0.0,ST,Shot,0.0
248,0.0,"(50.0, 55.0)","(35.0, 40.0)",0.0,ST,Shot,0.0
249,0.0,"(50.0, 55.0)","(40.0, 45.0)",0.0,ST,Shot,0.0
250,0.0,"(50.0, 55.0)","(45.0, 50.0)",0.0,ST,Shot,0.0
